,R,G,B,i,j,cluster
0,3,3,3,0,0,1
1,1,1,1,0,1,1
2,0,0,0,0,2,1
3,0,0,0,0,3,1
4,0,0,0,0,4,1
5,0,0,0,0,5,1
6,0,0,0,0,6,1
7,0,0,0,0,7,1
8,0,0,0,0,8,1
9,0,0,0,0,9,1
10,0,0,0,0,10,1
11,0,0,0,0,11,1
12,0,0,0,0,12,1
13,0,0,0,0,13,1
14,0,0,0,0,14,1
15,0,0,0,0,15,1
16,0,0,0,0,16,1
17,0,0,0,0,17,1
18,0,0,0,0,18,1
19,0,0,0,0,19,1
20,0,0,0,0,20,1
21,0,0,0,0,21,1
22,0,0,0,0,22,1
23,0,0,0,0,23,1
24,0,0,0,0,24,1
25,0,0,0,0,25,1
26,0,0,0,0,26,1
27,1,1,1,0,27,1
28,2,2,2,0,28,1
29,4,4,4,0,29,1
30,4,4,4,0,30,1
31,4,4,4,0,31,1
32,4,4,4,0,32,1
33,5,5,5,0,33,1
34,0,0,0,0,34,1
35,0,0,0,0,35,1
36,0,0,0,0,36,1
37,0,0,0,0,37,1
38,0,0,0,0,38,1
39,0,0,0,0,39,1
40,0,0,0,0,40,1
41,0,0,0,0,41,1
42,0,0,0,0,42,1
43,0,0,0,0,43,1
44,0,0,0,0,44,1
45,9,9,9,0,45,1
46,38,38,38,0,46,3
47,69,69,69,0,47,3
48,64,64,64,0,48,3
49,25,25,25,0,49,1
50,2,2,2,0,50,1
51,34,34,34,0,51,1
52,62,62,62,0,52,3
53,60,60,60,0,53,3
54,62,62,62,0,54,3
55,71,71,71,0,55,3
56,90,90,90,0,56,3
57,98,98,98,0,57,0
58,93,93,93,0,58,0
59,77,77,77,0,59,3
60,50,50,50,0,60,3
61,8,8,8,0,61,1
62,0,0,0,0,62,1
63,0,0,0,0,63,1
64,6,6,6,0,64,1
65,2,2,2,0,65,1
66,7,7,7,0,66,1
67,3,3,3,0,67,1
68,2,2,2,0,68,1
69,2,2,2,0,69,1
70,2,2,2,0,70,1
71,1,1,1,0,71,1
72,0,0,0,0,72,1
73,0,0,0,0,73,1
74,0,0,0,0,74,1
75,0,0,0,0,75,1
76,0,0,0,0,76,1
77,0,0,0,0,77,1
78,0,0,0,0,78,1
79,0,0,0,0,79,1
80,0,0,0,0,80,1
81,0,0,0,0,81,1
