,R,G,B,i,j,cluster
0,125,125,125,0,0,3
1,92,92,92,0,1,0
2,14,14,14,0,2,2
3,18,18,18,0,3,2
4,17,17,17,0,4,2
5,18,18,18,0,5,2
6,19,19,19,0,6,2
7,20,20,20,0,7,2
8,19,19,19,0,8,2
9,19,19,19,0,9,2
10,19,19,19,0,10,2
11,19,19,19,0,11,2
12,19,19,19,0,12,2
13,19,19,19,0,13,2
14,19,19,19,0,14,2
15,19,19,19,0,15,2
16,19,19,19,0,16,2
17,19,19,19,0,17,2
18,19,19,19,0,18,2
19,19,19,19,0,19,2
20,19,19,19,0,20,2
21,20,20,20,0,21,2
22,20,20,20,0,22,2
23,20,20,20,0,23,2
24,20,20,20,0,24,2
25,19,19,19,0,25,2
26,20,20,20,0,26,2
27,21,21,21,0,27,2
28,21,21,21,0,28,2
29,18,18,18,0,29,2
30,20,20,20,0,30,2
31,36,36,36,0,31,2
32,60,60,60,0,32,2
33,103,103,103,0,33,0
34,153,153,153,0,34,3
35,195,195,195,0,35,1
36,231,231,231,0,36,1
37,236,236,236,0,37,1
38,201,201,201,0,38,1
39,164,164,164,0,39,3
40,123,123,123,0,40,3
41,97,97,97,0,41,0
42,82,82,82,0,42,0
43,75,75,75,0,43,0
44,68,68,68,0,44,0
45,63,63,63,0,45,2
46,66,66,66,0,46,0
47,74,74,74,0,47,0
48,85,85,85,0,48,0
49,95,95,95,0,49,0
50,109,109,109,0,50,0
51,133,133,133,0,51,3
52,146,146,146,0,52,3
53,159,159,159,0,53,3
54,187,187,187,0,54,1
55,209,209,209,0,55,1
56,232,232,232,0,56,1
57,246,246,246,0,57,1
58,249,249,249,0,58,1
59,254,254,254,0,59,1
60,255,255,255,0,60,1
61,255,255,255,0,61,1
62,255,255,255,0,62,1
63,255,255,255,0,63,1
64,252,252,252,0,64,1
65,238,238,238,0,65,1
66,223,223,223,0,66,1
67,194,194,194,0,67,1
68,167,167,167,0,68,3
69,141,141,141,0,69,3
70,118,118,118,0,70,3
71,82,82,82,0,71,0
72,45,45,45,0,72,2
73,26,26,26,0,73,2
74,22,22,22,0,74,2
75,23,23,23,0,75,2
76,24,24,24,0,76,2
77,23,23,23,0,77,2
78,23,23,23,0,78,2
79,24,24,24,0,79,2
80,24,24,24,0,80,2
81,24,24,24,0,81,2
82,24,24,24,0,82,2
83,22,22,22,0,83,2
84,22,22,22,0,84,2
85,22,22,22,0,85,2
86,22,22,22,0,86,2
87,22,22,22,0,87,2
88,23,23,23,0,88,2
89,24,24,24,0,89,2
90,23,23,23,0,90,2
91,22,22,22,0,91,2
92,22,22,22,0,92,2
93,23,23,23,0,93,2
94,23,23,23,0,94,2
95,23,23,23,0,95,2
96,23,23,23,0,96,2
97,23,23,23,0,97,2
98,22,22,22,0,98,2
99,22,22,22,0,99,2
100,156,156,156,1,0,3
101,107,107,107,1,1,0
102,14,14,14,1,2,2
103,18,18,18,1,3,2
104,18,18,18,1,4,2
105,18,18,18,1,5,2
106,19,19,19,1,6,2
107,19,19,19,1,7,2
108,19,19,19,1,8,2
109,18,18,18,1,9,2
110,18,18,18,1,10,2
111,19,19,19,1,11,2
112,19,19,19,1,12,2
113,19,19,19,1,13,2
114,19,19,19,1,14,2
115,19,19,19,1,15,2
116,20,20,20,1,16,2
117,20,20,20,1,17,2
118,20,20,20,1,18,2
119,20,20,20,1,19,2
120,21,21,21,1,20,2
121,22,22,22,1,21,2
122,22,22,22,1,22,2
123,21,21,21,1,23,2
124,21,21,21,1,24,2
125,20,20,20,1,25,2
126,17,17,17,1,26,2
127,20,20,20,1,27,2
128,28,28,28,1,28,2
129,42,42,42,1,29,2
130,61,61,61,1,30,2
131,114,114,114,1,31,0
132,169,169,169,1,32,3
133,204,204,204,1,33,1
134,216,216,216,1,34,1
135,186,186,186,1,35,1
136,131,131,131,1,36,3
137,96,96,96,1,37,0
138,69,69,69,1,38,0
139,62,62,62,1,39,2
140,72,72,72,1,40,0
141,86,86,86,1,41,0
142,97,97,97,1,42,0
143,106,106,106,1,43,0
144,117,117,117,1,44,3
145,125,125,125,1,45,3
146,122,122,122,1,46,3
147,111,111,111,1,47,0
148,98,98,98,1,48,0
149,82,82,82,1,49,0
150,67,67,67,1,50,0
151,63,63,63,1,51,2
152,53,53,53,1,52,2
153,41,41,41,1,53,2
154,36,36,36,1,54,2
155,46,46,46,1,55,2
156,57,57,57,1,56,2
157,71,71,71,1,57,0
158,82,82,82,1,58,0
159,89,89,89,1,59,0
160,100,100,100,1,60,0
161,118,118,118,1,61,3
162,139,139,139,1,62,3
163,162,162,162,1,63,3
164,190,190,190,1,64,1
165,217,217,217,1,65,1
166,237,237,237,1,66,1
167,255,255,255,1,67,1
168,255,255,255,1,68,1
169,241,241,241,1,69,1
170,216,216,216,1,70,1
171,183,183,183,1,71,3
172,145,145,145,1,72,3
173,107,107,107,1,73,0
174,65,65,65,1,74,0
175,34,34,34,1,75,2
176,22,22,22,1,76,2
177,21,21,21,1,77,2
178,26,26,26,1,78,2
179,24,24,24,1,79,2
180,26,26,26,1,80,2
181,24,24,24,1,81,2
182,22,22,22,1,82,2
183,22,22,22,1,83,2
184,22,22,22,1,84,2
185,22,22,22,1,85,2
186,22,22,22,1,86,2
187,22,22,22,1,87,2
188,23,23,23,1,88,2
189,23,23,23,1,89,2
190,23,23,23,1,90,2
191,22,22,22,1,91,2
192,22,22,22,1,92,2
193,23,23,23,1,93,2
194,23,23,23,1,94,2
195,23,23,23,1,95,2
196,23,23,23,1,96,2
197,23,23,23,1,97,2
198,22,22,22,1,98,2
199,22,22,22,1,99,2
200,15,15,15,2,0,2
201,18,18,18,2,1,2
202,19,19,19,2,2,2
203,19,19,19,2,3,2
204,19,19,19,2,4,2
205,19,19,19,2,5,2
206,19,19,19,2,6,2
207,19,19,19,2,7,2
208,19,19,19,2,8,2
209,18,18,18,2,9,2
210,18,18,18,2,10,2
211,19,19,19,2,11,2
212,19,19,19,2,12,2
213,19,19,19,2,13,2
214,19,19,19,2,14,2
215,19,19,19,2,15,2
216,20,20,20,2,16,2
217,20,20,20,2,17,2
218,20,20,20,2,18,2
219,20,20,20,2,19,2
220,20,20,20,2,20,2
221,20,20,20,2,21,2
222,20,20,20,2,22,2
223,20,20,20,2,23,2
224,21,21,21,2,24,2
225,23,23,23,2,25,2
226,23,23,23,2,26,2
227,36,36,36,2,27,2
228,64,64,64,2,28,0
229,119,119,119,2,29,3
230,180,180,180,2,30,3
231,212,212,212,2,31,1
232,215,215,215,2,32,1
