,R,G,B,i,j,cluster
0,29,29,29,0,0,3
1,29,29,29,0,1,3
2,29,29,29,0,2,3
3,29,29,29,0,3,3
4,29,29,29,0,4,3
5,29,29,29,0,5,3
6,29,29,29,0,6,3
7,29,29,29,0,7,3
8,29,29,29,0,8,3
9,29,29,29,0,9,3
10,29,29,29,0,10,3
11,29,29,29,0,11,3
12,29,29,29,0,12,3
13,29,29,29,0,13,3
14,29,29,29,0,14,3
15,29,29,29,0,15,3
16,29,29,29,0,16,3
17,29,29,29,0,17,3
18,29,29,29,0,18,3
19,29,29,29,0,19,3
20,30,30,30,0,20,3
21,30,30,30,0,21,3
22,30,30,30,0,22,3
23,30,30,30,0,23,3
24,29,29,29,0,24,3
25,29,29,29,0,25,3
26,29,29,29,0,26,3
27,29,29,29,0,27,3
28,30,30,30,0,28,3
29,30,30,30,0,29,3
30,30,30,30,0,30,3
31,31,31,31,0,31,3
32,30,30,30,0,32,3
33,27,27,27,0,33,3
34,32,32,32,0,34,3
35,26,26,26,0,35,0
36,27,27,27,0,36,3
37,28,28,28,0,37,3
38,32,32,32,0,38,3
39,35,35,35,0,39,0
40,52,52,52,0,40,0
41,71,71,71,0,41,0
42,92,92,92,0,42,0
43,106,106,106,0,43,4
44,123,123,123,0,44,0
45,139,139,139,0,45,2
46,150,150,150,0,46,2
47,150,150,150,0,47,2
48,153,153,153,0,48,2
49,164,164,164,0,49,2
50,138,138,138,0,50,2
51,114,114,114,0,51,4
52,135,135,135,0,52,2
53,161,161,161,0,53,2
54,149,149,149,0,54,2
55,137,137,137,0,55,2
56,115,115,115,0,56,4
57,91,91,91,0,57,0
58,68,68,68,0,58,0
59,40,40,40,0,59,0
60,31,31,31,0,60,3
61,29,29,29,0,61,3
62,28,28,28,0,62,3
63,33,33,33,0,63,0
64,35,35,35,0,64,0
65,34,34,34,0,65,0
66,30,30,30,0,66,3
67,29,29,29,0,67,3
68,29,29,29,0,68,3
69,28,28,28,0,69,3
70,30,30,30,0,70,3
71,31,31,31,0,71,3
72,30,30,30,0,72,3
73,30,30,30,0,73,3
74,30,30,30,0,74,3
75,30,30,30,0,75,3
76,30,30,30,0,76,3
77,30,30,30,0,77,3
78,30,30,30,0,78,3
79,30,30,30,0,79,3
80,30,30,30,0,80,3
81,30,30,30,0,81,3
82,30,30,30,0,82,3
83,30,30,30,0,83,3
84,30,30,30,0,84,3
85,30,30,30,0,85,3
86,30,30,30,0,86,3
87,30,30,30,0,87,3
88,30,30,30,0,88,3
89,30,30,30,0,89,3
90,30,30,30,0,90,3
91,30,30,30,0,91,3
92,29,29,29,0,92,3
93,29,29,29,0,93,3
94,29,29,29,0,94,3
95,29,29,29,0,95,3
96,30,30,30,0,96,3
97,30,30,30,0,97,3
98,30,30,30,0,98,3
99,30,30,30,0,99,3
100,29,29,29,1,0,3
101,29,29,29,1,1,3
102,29,29,29,1,2,3
103,29,29,29,1,3,3
104,29,29,29,1,4,3
105,29,29,29,1,5,3
106,29,29,29,1,6,3
107,29,29,29,1,7,3
108,29,29,29,1,8,3
109,29,29,29,1,9,3
110,29,29,29,1,10,3
111,29,29,29,1,11,3
112,29,29,29,1,12,3
113,29,29,29,1,13,3
114,29,29,29,1,14,3
115,29,29,29,1,15,3
116,29,29,29,1,16,3
117,29,29,29,1,17,3
118,29,29,29,1,18,3
119,29,29,29,1,19,3
120,30,30,30,1,20,3
121,30,30,30,1,21,3
122,30,30,30,1,22,3
123,30,30,30,1,23,3
124,29,29,29,1,24,3
125,29,29,29,1,25,3
126,29,29,29,1,26,3
127,29,29,29,1,27,3
128,30,30,30,1,28,3
129,30,30,30,1,29,3
130,30,30,30,1,30,3
131,31,31,31,1,31,3
132,31,31,31,1,32,3
133,28,28,28,1,33,3
134,29,29,29,1,34,3
135,30,30,30,1,35,3
136,41,41,41,1,36,0
137,68,68,68,1,37,0
138,105,105,105,1,38,4
139,147,147,147,1,39,2
140,177,177,177,1,40,2
141,204,204,204,1,41,2
142,225,225,225,1,42,1
143,233,233,233,1,43,1
144,245,245,245,1,44,1
145,249,249,249,1,45,1
146,251,251,251,1,46,1
147,250,250,250,1,47,1
148,250,250,250,1,48,1
149,246,246,246,1,49,1
150,231,231,231,1,50,1
151,202,202,202,1,51,2
152,195,195,195,1,52,2
153,228,228,228,1,53,1
154,253,253,253,1,54,1
155,246,246,246,1,55,1
156,237,237,237,1,56,1
157,226,226,226,1,57,1
158,206,206,206,1,58,2
159,165,165,165,1,59,2
160,98,98,98,1,60,4
161,46,46,46,1,61,0
162,28,28,28,1,62,3
163,42,42,42,1,63,0
164,61,61,61,1,64,0
165,57,57,57,1,65,0
166,44,44,44,1,66,0
167,36,36,36,1,67,0
168,29,29,29,1,68,3
169,30,30,30,1,69,3
170,30,30,30,1,70,3
171,29,29,29,1,71,3
172,30,30,30,1,72,3
173,30,30,30,1,73,3
174,30,30,30,1,74,3
175,30,30,30,1,75,3
176,30,30,30,1,76,3
177,30,30,30,1,77,3
178,30,30,30,1,78,3
179,30,30,30,1,79,3
180,30,30,30,1,80,3
181,30,30,30,1,81,3
182,30,30,30,1,82,3
183,30,30,30,1,83,3
184,30,30,30,1,84,3
185,30,30,30,1,85,3
186,30,30,30,1,86,3
187,30,30,30,1,87,3
188,30,30,30,1,88,3
189,30,30,30,1,89,3
190,30,30,30,1,90,3
191,30,30,30,1,91,3
192,30,30,30,1,92,3
193,30,30,30,1,93,3
194,30,30,30,1,94,3
195,30,30,30,1,95,3
196,30,30,30,1,96,3
197,30,30,30,1,97,3
198,30,30,30,1,98,3
199,30,30,30,1,99,3
200,29,29,29,2,0,3
201,29,29,29,2,1,3
202,29,29,29,2,2,3
203,29,29,29,2,3,3
204,29,29,29,2,4,3
205,29,29,29,2,5,3
206,29,29,29,2,6,3
207,29,29,29,2,7,3
208,29,29,29,2,8,3
209,29,29,29,2,9,3
210,29,29,29,2,10,3
211,29,29,29,2,11,3
212,29,29,29,2,12,3
213,29,29,29,2,13,3
214,29,29,29,2,14,3
215,29,29,29,2,15,3
216,29,29,29,2,16,3
217,29,29,29,2,17,3
218,29,29,29,2,18,3
219,29,29,29,2,19,3
220,30,30,30,2,20,3
221,30,30,30,2,21,3
222,30,30,30,2,22,3
223,30,30,30,2,23,3
224,29,29,29,2,24,3
225,29,29,29,2,25,3
226,29,29,29,2,26,3
227,29,29,29,2,27,3
228,30,30,30,2,28,3
229,30,30,30,2,29,3
230,30,30,30,2,30,3
231,28,28,28,2,31,3
232,28,28,28,2,32,3
233,32,32,32,2,33,3
234,57,57,57,2,34,0
235,100,100,100,2,35,4
236,157,157,157,2,36,2
237,209,209,209,2,37,1
238,233,233,233,2,38,1
239,249,249,249,2,39,1
240,255,255,255,2,40,1
241,255,255,255,2,41,1
242,255,255,255,2,42,1
243,255,255,255,2,43,1
244,250,250,250,2,44,1
245,231,231,231,2,45,1
246,197,197,197,2,46,2
247,166,166,166,2,47,2
248,142,142,142,2,48,2
249,132,132,132,2,49,2
250,130,130,130,2,50,2
251,138,138,138,2,51,2
252,142,142,142,2,52,2
253,148,148,148,2,53,2
254,204,204,204,2,54,2
255,250,250,250,2,55,1
256,255,255,255,2,56,1
