,i,j,clusters
4632,36,24,5
4633,36,25,5
4634,36,26,5
4635,36,27,6
4636,36,28,6
4637,36,29,1
4638,36,30,1
4639,36,31,1
4640,36,32,1
4641,36,33,18
4642,36,34,6
4643,36,35,1
4644,36,36,1
4645,36,37,1
4646,36,38,1
4647,36,39,10
4648,36,40,20
4649,36,41,20
4650,36,42,22
4651,36,43,8
4652,36,44,11
4653,36,45,25
4654,36,46,12
4655,36,47,12
4656,36,48,22
4657,36,49,28
4658,36,50,23
4659,36,51,23
4660,36,52,22
4661,36,53,8
4662,36,54,17
4663,36,55,21
4664,36,56,17
4665,36,57,17
4666,36,58,17
4667,36,59,24
4668,36,60,13
4669,36,61,1
4670,36,62,1
4671,36,63,10
4672,36,64,24
4673,36,65,24
4674,36,66,9
4675,36,67,9
4676,36,68,20
4677,36,69,9
4678,36,70,22
4679,36,71,16
4680,36,72,22
4681,36,73,11
4682,36,74,25
4683,36,75,24
4684,36,76,26
4685,36,77,19
4686,36,78,13
4687,36,79,21
4688,36,80,26
4689,36,81,19
4690,36,82,26
4691,36,83,14
4692,36,84,26
4693,36,85,14
4694,36,86,17
4695,36,87,1
4696,36,88,1
4697,36,89,7
4698,36,90,1
4699,36,91,1
4700,36,92,1
4701,36,93,1
4702,36,94,1
4703,36,95,1
4704,36,96,1
4705,36,97,1
4706,36,98,5
4707,36,99,5
4708,36,100,5
4709,36,101,5
4710,36,102,5
4711,36,103,5
4712,36,104,5
4713,36,105,5
4714,36,106,4
4715,36,107,5
4716,36,108,6
4717,36,109,2
4718,36,110,2
4719,36,111,2
4720,36,112,2
4721,36,113,2
4722,36,114,2
4723,36,115,2
4724,36,116,2
4725,36,117,2
4726,36,118,2
4727,36,119,2
4728,36,120,2
4729,36,121,2
4730,36,122,2
4731,36,123,2
4732,36,124,2
4733,36,125,2
4734,36,126,2
4735,36,127,2
4736,37,0,2
4737,37,1,2
4738,37,2,2
4739,37,3,2
4740,37,4,2
4741,37,5,2
4742,37,6,2
4743,37,7,2
4744,37,8,2
4745,37,9,2
4746,37,10,2
4747,37,11,2
4748,37,12,2
4749,37,13,2
4750,37,14,2
4751,37,15,2
4752,37,16,2
4753,37,17,2
4754,37,18,2
4755,37,19,5
4756,37,20,5
4757,37,21,5
4758,37,22,5
4759,37,23,6
4760,37,24,5
4761,37,25,5
4762,37,26,5
4763,37,27,1
4764,37,28,6
4765,37,29,13
4766,37,30,1
4767,37,31,1
4768,37,32,1
4769,37,33,1
4770,37,34,6
4771,37,35,1
4772,37,36,1
4773,37,37,1
4774,37,38,1
4775,37,39,19
4776,37,40,17
4777,37,41,9
4778,37,42,11
4779,37,43,8
4780,37,44,8
4781,37,45,25
4782,37,46,25
4783,37,47,11
4784,37,48,8
4785,37,49,28
4786,37,50,1
4787,37,51,23
4788,37,52,27
4789,37,53,8
4790,37,54,19
4791,37,55,20
4792,37,56,9
4793,37,57,20
4794,37,58,12
4795,37,59,17
4796,37,60,15
4797,37,61,1
4798,37,62,22
4799,37,63,21
4800,37,64,20
4801,37,65,9
4802,37,66,12
4803,37,67,25
4804,37,68,22
4805,37,69,27
4806,37,70,27
4807,37,71,28
4808,37,72,16
4809,37,73,22
4810,37,74,25
4811,37,75,24
4812,37,76,17
4813,37,77,26
4814,37,78,19
4815,37,79,19
4816,37,80,17
4817,37,81,24
4818,37,82,20
4819,37,83,24
4820,37,84,17
4821,37,85,14
4822,37,86,17
4823,37,87,15
4824,37,88,1
4825,37,89,7
4826,37,90,1
4827,37,91,1
4828,37,92,21
4829,37,93,9
4830,37,94,1
4831,37,95,1
4832,37,96,1
4833,37,97,1
4834,37,98,1
4835,37,99,3
4836,37,100,5
4837,37,101,5
4838,37,102,5
4839,37,103,5
4840,37,104,5
4841,37,105,5
4842,37,106,4
4843,37,107,5
4844,37,108,6
4845,37,109,2
4846,37,110,2
4847,37,111,2
4848,37,112,2
4849,37,113,2
4850,37,114,2
4851,37,115,2
4852,37,116,2
4853,37,117,2
4854,37,118,2
4855,37,119,2
4856,37,120,2
4857,37,121,2
4858,37,122,2
4859,37,123,2
4860,37,124,2
4861,37,125,2
4862,37,126,2
4863,37,127,2
4864,38,0,2
4865,38,1,2
4866,38,2,2
4867,38,3,2
4868,38,4,2
4869,38,5,2
4870,38,6,2
4871,38,7,2
4872,38,8,2
4873,38,9,2
4874,38,10,2
4875,38,11,2
4876,38,12,2
4877,38,13,2
4878,38,14,2
4879,38,15,2
4880,38,16,2
4881,38,17,2
4882,38,18,3
4883,38,19,6
4884,38,20,6
4885,38,21,6
4886,38,22,5
4887,38,23,5
4888,38,24,6
4889,38,25,6
4890,38,26,7
4891,38,27,5
4892,38,28,1
4893,38,29,1
4894,38,30,1
4895,38,31,1
4896,38,32,16
4897,38,33,1
4898,38,34,1
4899,38,35,1
4900,38,36,1
4901,38,37,13
4902,38,38,9
4903,38,39,12
4904,38,40,12
4905,38,41,9
4906,38,42,25
4907,38,43,25
4908,38,44,25
4909,38,45,11
4910,38,46,8
4911,38,47,11
4912,38,48,25
4913,38,49,16
4914,38,50,1
4915,38,51,1
4916,38,52,23
4917,38,53,22
4918,38,54,24
4919,38,55,17
4920,38,56,9
4921,38,57,16
4922,38,58,12
4923,38,59,14
4924,38,60,14
4925,38,61,11
4926,38,62,21
4927,38,63,26
4928,38,64,9
4929,38,65,8
4930,38,66,22
4931,38,67,22
4932,38,68,28
4933,38,69,27
4934,38,70,27
4935,38,71,28
4936,38,72,28
4937,38,73,22
4938,38,74,25
4939,38,75,17
4940,38,76,19
4941,38,77,14
4942,38,78,17
4943,38,79,24
4944,38,80,20
4945,38,81,9
4946,38,82,20
4947,38,83,17
4948,38,84,26
4949,38,85,19
4950,38,86,19
4951,38,87,1
4952,38,88,1
4953,38,89,1
4954,38,90,1
4955,38,91,6
4956,38,92,1
4957,38,93,8
4958,38,94,22
4959,38,95,1
4960,38,96,1
4961,38,97,1
4962,38,98,1
4963,38,99,1
4964,38,100,5
4965,38,101,5
4966,38,102,4
4967,38,103,4
4968,38,104,5
4969,38,105,5
4970,38,106,5
4971,38,107,5
4972,38,108,7
4973,38,109,3
4974,38,110,2
4975,38,111,2
4976,38,112,2
4977,38,113,2
4978,38,114,2
4979,38,115,2
4980,38,116,2
4981,38,117,2
4982,38,118,2
4983,38,119,2
4984,38,120,2
4985,38,121,2
4986,38,122,2
4987,38,123,2
4988,38,124,2
4989,38,125,2
4990,38,126,2
4991,38,127,2
4992,39,0,2
4993,39,1,2
4994,39,2,2
4995,39,3,2
4996,39,4,2
4997,39,5,2
4998,39,6,2
4999,39,7,2
5000,39,8,2
5001,39,9,2
5002,39,10,2
5003,39,11,2
5004,39,12,2
5005,39,13,2
5006,39,14,2
5007,39,15,2
5008,39,16,2
5009,39,17,2
5010,39,18,3
5011,39,19,6
5012,39,20,6
5013,39,21,6
5014,39,22,5
5015,39,23,5
5016,39,24,5
5017,39,25,7
5018,39,26,7
5019,39,27,5
5020,39,28,19
5021,39,29,1
5022,39,30,1
5023,39,31,1
5024,39,32,15
5025,39,33,1
5026,39,34,1
5027,39,35,1
5028,39,36,1
5029,39,37,12
5030,39,38,25
5031,39,39,11
5032,39,40,11
5033,39,41,12
5034,39,42,25
5035,39,43,20
5036,39,44,20
5037,39,45,11
5038,39,46,16
5039,39,47,16
5040,39,48,25
5041,39,49,16
5042,39,50,27
5043,39,51,23
5044,39,52,28
5045,39,53,28
5046,39,54,16
5047,39,55,28
5048,39,56,27
5049,39,57,28
5050,39,58,20
5051,39,59,14
5052,39,60,1
5053,39,61,1
5054,39,62,11
5055,39,63,9
5056,39,64,17
5057,39,65,16
5058,39,66,27
5059,39,67,28
5060,39,68,27
5061,39,69,28
5062,39,70,27
5063,39,71,23
5064,39,72,23
5065,39,73,8
5066,39,74,25
5067,39,75,24
5068,39,76,26
5069,39,77,17
5070,39,78,24
5071,39,79,9
5072,39,80,9
5073,39,81,17
5074,39,82,14
5075,39,83,14
5076,39,84,26
5077,39,85,15
5078,39,86,1
5079,39,87,1
5080,39,88,15
5081,39,89,1
5082,39,90,1
5083,39,91,1
5084,39,92,1
5085,39,93,25
5086,39,94,9
5087,39,95,1
5088,39,96,1
5089,39,97,1
5090,39,98,1
5091,39,99,24
5092,39,100,5
5093,39,101,6
5094,39,102,4
5095,39,103,4
5096,39,104,5
5097,39,105,5
5098,39,106,5
5099,39,107,5
5100,39,108,7
5101,39,109,3
5102,39,110,2
5103,39,111,2
5104,39,112,2
5105,39,113,2
5106,39,114,2
5107,39,115,2
5108,39,116,2
5109,39,117,2
5110,39,118,2
5111,39,119,2
5112,39,120,2
5113,39,121,2
5114,39,122,2
5115,39,123,2
5116,39,124,2
5117,39,125,2
5118,39,126,2
5119,39,127,2
5120,40,0,2
5121,40,1,2
5122,40,2,2
5123,40,3,2
5124,40,4,2
5125,40,5,2
5126,40,6,2
5127,40,7,2
5128,40,8,2
5129,40,9,2
5130,40,10,2
5131,40,11,2
5132,40,12,2
5133,40,13,2
5134,40,14,2
5135,40,15,2
5136,40,16,2
5137,40,17,2
5138,40,18,3
5139,40,19,7
5140,40,20,6
5141,40,21,6
5142,40,22,6
5143,40,23,6
5144,40,24,5
5145,40,25,7
5146,40,26,5
5147,40,27,1
5148,40,28,1
5149,40,29,1
5150,40,30,1
5151,40,31,23
5152,40,32,9
5153,40,33,1
5154,40,34,7
5155,40,35,1
5156,40,36,17
5157,40,37,9
5158,40,38,25
5159,40,39,8
5160,40,40,11
5161,40,41,12
5162,40,42,12
5163,40,43,12
5164,40,44,12
5165,40,45,8
5166,40,46,28
5167,40,47,28
5168,40,48,11
5169,40,49,8
5170,40,50,16
5171,40,51,1
5172,40,52,28
5173,40,53,16
5174,40,54,28
5175,40,55,27
5176,40,56,23
5177,40,57,23
5178,40,58,8
5179,40,59,20
5180,40,60,25
5181,40,61,8
5182,40,62,1
5183,40,63,24
5184,40,64,25
5185,40,65,28
5186,40,66,27
5187,40,67,27
5188,40,68,28
5189,40,69,16
5190,40,70,28
5191,40,71,27
5192,40,72,23
5193,40,73,28
5194,40,74,8
5195,40,75,9
5196,40,76,17
5197,40,77,24
5198,40,78,25
5199,40,79,8
5200,40,80,11
5201,40,81,14
5202,40,82,19
5203,40,83,19
5204,40,84,15
5205,40,85,10
5206,40,86,13
5207,40,87,19
5208,40,88,19
5209,40,89,1
5210,40,90,12
5211,40,91,1
5212,40,92,3
5213,40,93,1
5214,40,94,8
5215,40,95,25
5216,40,96,1
5217,40,97,1
5218,40,98,1
5219,40,99,1
5220,40,100,1
5221,40,101,4
5222,40,102,6
5223,40,103,5
5224,40,104,5
5225,40,105,5
5226,40,106,5
5227,40,107,6
5228,40,108,7
5229,40,109,3
5230,40,110,2
5231,40,111,2
5232,40,112,2
5233,40,113,2
5234,40,114,2
5235,40,115,2
5236,40,116,2
5237,40,117,2
5238,40,118,2
5239,40,119,2
5240,40,120,2
5241,40,121,2
5242,40,122,2
5243,40,123,2
5244,40,124,2
5245,40,125,2
5246,40,126,2
5247,40,127,2
5248,41,0,2
5249,41,1,2
5250,41,2,2
5251,41,3,2
5252,41,4,2
5253,41,5,2
5254,41,6,2
5255,41,7,2
5256,41,8,2
5257,41,9,2
5258,41,10,2
5259,41,11,2
5260,41,12,2
5261,41,13,2
5262,41,14,2
5263,41,15,2
5264,41,16,2
5265,41,17,2
5266,41,18,3
5267,41,19,7
5268,41,20,6
5269,41,21,5
5270,41,22,6
5271,41,23,6
5272,41,24,7
5273,41,25,7
5274,41,26,4
5275,41,27,14
5276,41,28,1
5277,41,29,1
5278,41,30,1
5279,41,31,12
5280,41,32,24
5281,41,33,1
5282,41,34,7
5283,41,35,1
5284,41,36,25
5285,41,37,25
5286,41,38,11
5287,41,39,11
5288,41,40,22
5289,41,41,8
5290,41,42,8
5291,41,43,8
5292,41,44,16
5293,41,45,16
5294,41,46,28
5295,41,47,28
5296,41,48,22
5297,41,49,28
5298,41,50,27
5299,41,51,27
5300,41,52,28
5301,41,53,27
5302,41,54,27
5303,41,55,27
5304,41,56,28
5305,41,57,28
5306,41,58,28
5307,41,59,8
5308,41,60,12
5309,41,61,25
5310,41,62,1
5311,41,63,12
5312,41,64,28
5313,41,65,27
5314,41,66,23
5315,41,67,28
5316,41,68,16
5317,41,69,16
5318,41,70,28
5319,41,71,1
5320,41,72,23
5321,41,73,28
5322,41,74,11
5323,41,75,8
5324,41,76,11
5325,41,77,25
5326,41,78,8
5327,41,79,25
5328,41,80,25
5329,41,81,20
5330,41,82,24
5331,41,83,10
5332,41,84,1
5333,41,85,10
5334,41,86,15
5335,41,87,13
5336,41,88,26
5337,41,89,14
5338,41,90,14
5339,41,91,23
5340,41,92,20
5341,41,93,1
5342,41,94,8
5343,41,95,22
5344,41,96,23
5345,41,97,1
5346,41,98,1
5347,41,99,1
5348,41,100,27
5349,41,101,1
5350,41,102,5
5351,41,103,5
5352,41,104,5
5353,41,105,5
5354,41,106,5
5355,41,107,6
5356,41,108,7
5357,41,109,4
5358,41,110,2
5359,41,111,2
5360,41,112,2
5361,41,113,2
5362,41,114,2
5363,41,115,2
5364,41,116,2
5365,41,117,2
5366,41,118,2
5367,41,119,2
5368,41,120,2
5369,41,121,2
5370,41,122,2
5371,41,123,2
5372,41,124,2
5373,41,125,2
5374,41,126,2
5375,41,127,2
5376,42,0,2
5377,42,1,2
5378,42,2,2
5379,42,3,2
5380,42,4,2
5381,42,5,2
5382,42,6,2
5383,42,7,2
5384,42,8,2
5385,42,9,2
5386,42,10,2
5387,42,11,2
5388,42,12,2
5389,42,13,2
5390,42,14,2
5391,42,15,2
5392,42,16,2
5393,42,17,2
5394,42,18,4
5395,42,19,1
5396,42,20,5
5397,42,21,5
5398,42,22,6
5399,42,23,6
5400,42,24,1
5401,42,25,5
5402,42,26,1
5403,42,27,1
5404,42,28,1
5405,42,29,1
5406,42,30,17
5407,42,31,1
5408,42,32,26
5409,42,33,6
5410,42,34,1
5411,42,35,1
5412,42,36,12
5413,42,37,11
5414,42,38,11
5415,42,39,11
5416,42,40,11
5417,42,41,11
5418,42,42,22
5419,42,43,16
5420,42,44,27
5421,42,45,28
5422,42,46,8
5423,42,47,22
5424,42,48,28
5425,42,49,23
5426,42,50,28
5427,42,51,22
5428,42,52,28
5429,42,53,1
5430,42,54,1
5431,42,55,1
5432,42,56,27
5433,42,57,16
5434,42,58,16
5435,42,59,27
5436,42,60,28
5437,42,61,23
5438,42,62,1
5439,42,63,28
5440,42,64,1
5441,42,65,23
5442,42,66,27
5443,42,67,16
5444,42,68,16
5445,42,69,8
5446,42,70,12
5447,42,71,11
5448,42,72,28
5449,42,73,28
5450,42,74,16
5451,42,75,16
5452,42,76,8
5453,42,77,11
5454,42,78,8
5455,42,79,8
5456,42,80,12
5457,42,81,24
5458,42,82,9
5459,42,83,10
5460,42,84,15
5461,42,85,13
5462,42,86,18
5463,42,87,15
5464,42,88,14
5465,42,89,24
5466,42,90,14
5467,42,91,8
5468,42,92,28
5469,42,93,1
5470,42,94,19
5471,42,95,22
5472,42,96,16
5473,42,97,1
5474,42,98,1
5475,42,99,1
5476,42,100,1
5477,42,101,1
5478,42,102,4
5479,42,103,5
5480,42,104,5
5481,42,105,5
5482,42,106,5
5483,42,107,7
5484,42,108,1
5485,42,109,5
5486,42,110,2
5487,42,111,2
5488,42,112,2
5489,42,113,2
5490,42,114,2
5491,42,115,2
5492,42,116,2
5493,42,117,2
5494,42,118,2
5495,42,119,2
5496,42,120,2
5497,42,121,2
5498,42,122,2
5499,42,123,2
5500,42,124,2
5501,42,125,2
5502,42,126,2
5503,42,127,2
5504,43,0,2
5505,43,1,2
5506,43,2,2
5507,43,3,2
5508,43,4,2
5509,43,5,2
5510,43,6,2
5511,43,7,2
5512,43,8,2
5513,43,9,2
5514,43,10,2
5515,43,11,2
5516,43,12,2
5517,43,13,2
5518,43,14,2
5519,43,15,2
5520,43,16,2
5521,43,17,2
5522,43,18,4
5523,43,19,1
5524,43,20,6
5525,43,21,7
5526,43,22,1
5527,43,23,1
5528,43,24,7
5529,43,25,5
5530,43,26,18
5531,43,27,1
5532,43,28,1
5533,43,29,1
5534,43,30,25
5535,43,31,28
5536,43,32,1
5537,43,33,4
5538,43,34,1
5539,43,35,9
5540,43,36,12
5541,43,37,25
5542,43,38,9
5543,43,39,11
5544,43,40,25
5545,43,41,11
5546,43,42,11
5547,43,43,16
5548,43,44,23
5549,43,45,27
5550,43,46,22
5551,43,47,16
5552,43,48,23
5553,43,49,27
5554,43,50,16
5555,43,51,22
5556,43,52,16
5557,43,53,26
5558,43,54,1
5559,43,55,10
5560,43,56,19
5561,43,57,9
5562,43,58,16
5563,43,59,1
5564,43,60,23
5565,43,61,1
5566,43,62,23
5567,43,63,23
5568,43,64,27
5569,43,65,27
5570,43,66,11
5571,43,67,14
5572,43,68,1
5573,43,69,1
5574,43,70,1
5575,43,71,1
5576,43,72,24
5577,43,73,23
5578,43,74,28
5579,43,75,22
5580,43,76,25
5581,43,77,11
5582,43,78,8
5583,43,79,8
5584,43,80,25
5585,43,81,20
5586,43,82,17
5587,43,83,24
5588,43,84,21
5589,43,85,15
5590,43,86,17
5591,43,87,24
5592,43,88,17
5593,43,89,24
5594,43,90,9
5595,43,91,1
5596,43,92,1
5597,43,93,1
5598,43,94,1
5599,43,95,16
5600,43,96,1
5601,43,97,1
5602,43,98,1
5603,43,99,1
5604,43,100,1
5605,43,101,1
5606,43,102,1
5607,43,103,4
5608,43,104,5
5609,43,105,5
5610,43,106,4
5611,43,107,5
5612,43,108,7
5613,43,109,5
5614,43,110,2
5615,43,111,2
5616,43,112,2
5617,43,113,2
5618,43,114,2
5619,43,115,2
5620,43,116,2
5621,43,117,2
5622,43,118,2
5623,43,119,2
5624,43,120,2
5625,43,121,2
5626,43,122,2
5627,43,123,2
5628,43,124,2
5629,43,125,2
5630,43,126,2
5631,43,127,2
5632,44,0,2
5633,44,1,2
5634,44,2,2
5635,44,3,2
5636,44,4,2
5637,44,5,2
5638,44,6,2
5639,44,7,2
5640,44,8,2
5641,44,9,2
5642,44,10,2
5643,44,11,2
5644,44,12,2
5645,44,13,2
5646,44,14,2
5647,44,15,2
5648,44,16,2
5649,44,17,2
5650,44,18,4
5651,44,19,7
5652,44,20,6
5653,44,21,1
5654,44,22,6
5655,44,23,6
5656,44,24,6
5657,44,25,1
5658,44,26,1
5659,44,27,1
5660,44,28,1
5661,44,29,8
5662,44,30,28
5663,44,31,8
5664,44,32,1
5665,44,33,6
5666,44,34,1
5667,44,35,8
5668,44,36,11
5669,44,37,11
5670,44,38,12
5671,44,39,9
5672,44,40,9
5673,44,41,16
5674,44,42,11
5675,44,43,28
5676,44,44,27
5677,44,45,28
5678,44,46,28
5679,44,47,23
5680,44,48,1
5681,44,49,23
5682,44,50,22
5683,44,51,28
5684,44,52,10
5685,44,53,1
5686,44,54,1
5687,44,55,1
5688,44,56,1
5689,44,57,1
5690,44,58,1
5691,44,59,20
5692,44,60,16
5693,44,61,11
5694,44,62,23
5695,44,63,1
5696,44,64,11
5697,44,65,21
5698,44,66,1
5699,44,67,1
5700,44,68,1
5701,44,69,1
5702,44,70,1
5703,44,71,1
5704,44,72,1
5705,44,73,23
5706,44,74,27
5707,44,75,16
5708,44,76,22
5709,44,77,8
5710,44,78,8
5711,44,79,8
5712,44,80,22
5713,44,81,25
5714,44,82,24
5715,44,83,14
5716,44,84,14
5717,44,85,17
5718,44,86,17
5719,44,87,24
5720,44,88,24
5721,44,89,17
5722,44,90,14
5723,44,91,15
5724,44,92,1
5725,44,93,1
5726,44,94,1
5727,44,95,9
5728,44,96,20
5729,44,97,12
5730,44,98,1
5731,44,99,1
5732,44,100,1
5733,44,101,1
5734,44,102,1
5735,44,103,4
5736,44,104,5
5737,44,105,5
5738,44,106,5
5739,44,107,6
5740,44,108,1
5741,44,109,6
5742,44,110,2
5743,44,111,2
5744,44,112,2
5745,44,113,2
5746,44,114,2
5747,44,115,2
5748,44,116,2
5749,44,117,2
5750,44,118,2
5751,44,119,2
5752,44,120,2
5753,44,121,2
5754,44,122,2
5755,44,123,2
5756,44,124,2
5757,44,125,2
5758,44,126,2
5759,44,127,2
5760,45,0,2
5761,45,1,2
5762,45,2,2
5763,45,3,2
5764,45,4,2
5765,45,5,2
5766,45,6,2
5767,45,7,2
5768,45,8,2
5769,45,9,2
5770,45,10,2
5771,45,11,2
5772,45,12,2
5773,45,13,2
5774,45,14,2
5775,45,15,2
5776,45,16,2
5777,45,17,2
5778,45,18,4
5779,45,19,7
5780,45,20,5
5781,45,21,1
5782,45,22,1
5783,45,23,1
5784,45,24,5
5785,45,25,1
5786,45,26,1
5787,45,27,1
5788,45,28,1
5789,45,29,22
5790,45,30,16
5791,45,31,9
5792,45,32,1
5793,45,33,1
5794,45,34,20
5795,45,35,8
5796,45,36,22
5797,45,37,25
5798,45,38,11
5799,45,39,9
5800,45,40,25
5801,45,41,8
5802,45,42,25
5803,45,43,28
5804,45,44,28
5805,45,45,16
5806,45,46,28
5807,45,47,27
5808,45,48,27
5809,45,49,23
5810,45,50,28
5811,45,51,16
5812,45,52,1
5813,45,53,1
5814,45,54,1
5815,45,55,1
5816,45,56,1
5817,45,57,1
5818,45,58,1
5819,45,59,1
5820,45,60,15
5821,45,61,11
5822,45,62,16
5823,45,63,19
5824,45,64,1
5825,45,65,1
5826,45,66,1
5827,45,67,1
5828,45,68,1
5829,45,69,1
5830,45,70,1
5831,45,71,1
5832,45,72,1
5833,45,73,22
5834,45,74,28
5835,45,75,27
5836,45,76,16
5837,45,77,8
5838,45,78,8
5839,45,79,8
5840,45,80,22
5841,45,81,22
5842,45,82,25
5843,45,83,24
5844,45,84,17
5845,45,85,25
5846,45,86,20
5847,45,87,9
5848,45,88,20
5849,45,89,14
5850,45,90,14
5851,45,91,21
5852,45,92,1
5853,45,93,1
5854,45,94,7
5855,45,95,1
5856,45,96,25
5857,45,97,12
5858,45,98,16
5859,45,99,1
5860,45,100,1
5861,45,101,1
5862,45,102,27
5863,45,103,1
5864,45,104,4
5865,45,105,5
5866,45,106,5
5867,45,107,6
5868,45,108,6
5869,45,109,5
5870,45,110,2
5871,45,111,2
5872,45,112,2
5873,45,113,2
5874,45,114,2
5875,45,115,2
5876,45,116,2
5877,45,117,2
5878,45,118,2
5879,45,119,2
5880,45,120,2
5881,45,121,2
5882,45,122,2
5883,45,123,2
5884,45,124,2
5885,45,125,2
5886,45,126,2
5887,45,127,2
5888,46,0,2
5889,46,1,2
5890,46,2,2
5891,46,3,2
5892,46,4,2
5893,46,5,2
5894,46,6,2
5895,46,7,2
5896,46,8,2
5897,46,9,2
5898,46,10,2
5899,46,11,2
5900,46,12,2
5901,46,13,2
5902,46,14,2
5903,46,15,2
5904,46,16,2
5905,46,17,2
5906,46,18,4
5907,46,19,6
5908,46,20,6
5909,46,21,1
5910,46,22,7
5911,46,23,1
5912,46,24,1
5913,46,25,12
5914,46,26,1
5915,46,27,1
5916,46,28,1
5917,46,29,1
5918,46,30,25
5919,46,31,20
5920,46,32,1
5921,46,33,1
5922,46,34,17
5923,46,35,16
5924,46,36,8
5925,46,37,8
5926,46,38,8
5927,46,39,8
5928,46,40,8
5929,46,41,11
5930,46,42,22
5931,46,43,28
5932,46,44,16
5933,46,45,22
5934,46,46,28
5935,46,47,27
5936,46,48,23
5937,46,49,27
5938,46,50,22
5939,46,51,16
5940,46,52,1
5941,46,53,1
5942,46,54,1
5943,46,55,1
5944,46,56,1
5945,46,57,1
5946,46,58,1
5947,46,59,1
5948,46,60,1
5949,46,61,1
5950,46,62,1
5951,46,63,1
5952,46,64,1
5953,46,65,1
5954,46,66,1
5955,46,67,1
5956,46,68,1
5957,46,69,1
5958,46,70,1
5959,46,71,1
5960,46,72,24
5961,46,73,8
5962,46,74,28
5963,46,75,28
5964,46,76,22
5965,46,77,11
5966,46,78,8
5967,46,79,8
5968,46,80,25
5969,46,81,8
5970,46,82,25
5971,46,83,12
5972,46,84,20
5973,46,85,20
5974,46,86,20
5975,46,87,20
5976,46,88,20
5977,46,89,17
5978,46,90,17
5979,46,91,9
5980,46,92,13
5981,46,93,1
5982,46,94,1
5983,46,95,1
5984,46,96,9
5985,46,97,9
5986,46,98,20
5987,46,99,1
5988,46,100,1
5989,46,101,1
5990,46,102,1
5991,46,103,1
5992,46,104,4
5993,46,105,5
5994,46,106,5
5995,46,107,5
5996,46,108,6
5997,46,109,5
5998,46,110,2
5999,46,111,2
6000,46,112,2
6001,46,113,2
6002,46,114,2
6003,46,115,2
6004,46,116,2
6005,46,117,2
6006,46,118,2
6007,46,119,2
6008,46,120,2
6009,46,121,2
6010,46,122,2
6011,46,123,2
6012,46,124,2
6013,46,125,2
6014,46,126,2
6015,46,127,2
6016,47,0,2
6017,47,1,2
6018,47,2,2
6019,47,3,2
6020,47,4,2
6021,47,5,2
6022,47,6,2
6023,47,7,2
6024,47,8,2
6025,47,9,2
6026,47,10,2
6027,47,11,2
6028,47,12,2
6029,47,13,2
6030,47,14,2
6031,47,15,2
6032,47,16,2
6033,47,17,2
6034,47,18,4
6035,47,19,7
6036,47,20,6
6037,47,21,7
6038,47,22,7
6039,47,23,7
6040,47,24,1
6041,47,25,1
6042,47,26,1
6043,47,27,1
6044,47,28,1
6045,47,29,16
6046,47,30,25
6047,47,31,20
6048,47,32,1
6049,47,33,1
6050,47,34,19
6051,47,35,16
6052,47,36,16
6053,47,37,22
6054,47,38,8
6055,47,39,8
6056,47,40,22
6057,47,41,22
6058,47,42,16
6059,47,43,16
6060,47,44,28
6061,47,45,16
6062,47,46,16
6063,47,47,27
6064,47,48,27
6065,47,49,28
6066,47,50,8
6067,47,51,11
6068,47,52,15
6069,47,53,1
6070,47,54,1
6071,47,55,1
6072,47,56,1
6073,47,57,1
6074,47,58,1
6075,47,59,1
6076,47,60,24
6077,47,61,1
6078,47,62,17
6079,47,63,1
6080,47,64,1
6081,47,65,1
6082,47,66,15
6083,47,67,10
6084,47,68,1
6085,47,69,1
6086,47,70,1
6087,47,71,19
6088,47,72,25
6089,47,73,9
6090,47,74,25
6091,47,75,28
6092,47,76,28
6093,47,77,22
6094,47,78,8
6095,47,79,8
6096,47,80,11
6097,47,81,25
6098,47,82,25
6099,47,83,11
6100,47,84,12
6101,47,85,12
6102,47,86,12
6103,47,87,9
6104,47,88,20
6105,47,89,17
6106,47,90,24
6107,47,91,24
6108,47,92,24
6109,47,93,1
6110,47,94,1
6111,47,95,1
6112,47,96,1
6113,47,97,25
6114,47,98,9
6115,47,99,1
6116,47,100,1
6117,47,101,1
6118,47,102,1
6119,47,103,20
6120,47,104,7
6121,47,105,5
6122,47,106,5
6123,47,107,5
6124,47,108,6
6125,47,109,5
6126,47,110,2
6127,47,111,2
6128,47,112,2
6129,47,113,2
6130,47,114,2
6131,47,115,2
6132,47,116,2
6133,47,117,2
6134,47,118,2
6135,47,119,2
6136,47,120,2
6137,47,121,2
6138,47,122,2
6139,47,123,2
6140,47,124,2
6141,47,125,2
6142,47,126,2
6143,47,127,2
6144,48,0,2
6145,48,1,2
6146,48,2,2
6147,48,3,2
6148,48,4,2
6149,48,5,2
6150,48,6,2
6151,48,7,2
6152,48,8,2
6153,48,9,2
6154,48,10,2
6155,48,11,2
6156,48,12,2
6157,48,13,2
6158,48,14,2
6159,48,15,2
6160,48,16,2
6161,48,17,2
6162,48,18,4
6163,48,19,7
6164,48,20,7
6165,48,21,7
6166,48,22,7
6167,48,23,6
6168,48,24,1
6169,48,25,1
6170,48,26,1
6171,48,27,1
6172,48,28,23
6173,48,29,11
6174,48,30,8
6175,48,31,14
6176,48,32,1
6177,48,33,15
6178,48,34,20
6179,48,35,22
6180,48,36,8
6181,48,37,22
6182,48,38,22
6183,48,39,22
6184,48,40,8
6185,48,41,8
