,i,j,clusters
364,4,72,2
365,5,0,2
366,5,1,2
367,5,2,2
368,5,3,2
369,5,4,2
370,5,5,2
371,5,6,2
372,5,7,2
373,5,8,2
374,5,9,2
375,5,10,2
376,5,11,2
377,5,12,2
378,5,13,2
379,5,14,2
380,5,15,2
381,5,16,2
382,5,17,2
383,5,18,2
384,5,19,2
385,5,20,2
386,5,21,2
387,5,22,2
388,5,23,2
389,5,24,2
390,5,25,3
391,5,26,1
392,5,27,1
393,5,28,1
394,5,29,1
395,5,30,1
396,5,31,5
397,5,32,3
398,5,33,2
399,5,34,2
400,5,35,2
401,5,36,2
402,5,37,2
403,5,38,2
404,5,39,2
405,5,40,2
406,5,41,5
407,5,42,1
408,5,43,1
409,5,44,1
410,5,45,1
411,5,46,1
412,5,47,1
413,5,48,5
414,5,49,2
415,5,50,2
416,5,51,2
417,5,52,2
418,5,53,2
419,5,54,2
420,5,55,2
421,5,56,2
422,5,57,2
423,5,58,2
424,5,59,2
425,5,60,2
426,5,61,2
427,5,62,2
428,5,63,2
429,5,64,2
430,5,65,2
431,5,66,2
432,5,67,2
433,5,68,2
434,5,69,2
435,5,70,2
436,5,71,2
437,5,72,2
438,6,0,2
439,6,1,2
440,6,2,2
441,6,3,2
442,6,4,2
443,6,5,2
444,6,6,2
445,6,7,2
446,6,8,2
447,6,9,2
448,6,10,2
449,6,11,2
450,6,12,2
451,6,13,2
452,6,14,2
453,6,15,2
454,6,16,2
455,6,17,2
456,6,18,2
457,6,19,2
458,6,20,2
459,6,21,2
460,6,22,2
461,6,23,2
462,6,24,5
463,6,25,1
464,6,26,1
465,6,27,1
466,6,28,1
467,6,29,5
468,6,30,2
469,6,31,2
470,6,32,2
471,6,33,2
472,6,34,2
473,6,35,2
474,6,36,2
475,6,37,2
476,6,38,2
477,6,39,2
478,6,40,2
479,6,41,2
480,6,42,2
481,6,43,3
482,6,44,1
483,6,45,1
484,6,46,1
485,6,47,1
486,6,48,1
487,6,49,1
488,6,50,3
489,6,51,2
490,6,52,2
491,6,53,2
492,6,54,2
493,6,55,2
494,6,56,2
495,6,57,2
496,6,58,2
497,6,59,2
498,6,60,2
499,6,61,2
500,6,62,2
501,6,63,2
502,6,64,2
503,6,65,2
504,6,66,2
505,6,67,2
506,6,68,2
507,6,69,2
508,6,70,2
509,6,71,2
510,6,72,2
511,7,0,2
512,7,1,2
513,7,2,2
514,7,3,2
515,7,4,2
516,7,5,2
517,7,6,2
518,7,7,2
519,7,8,2
520,7,9,2
521,7,10,2
522,7,11,2
523,7,12,2
524,7,13,2
525,7,14,2
526,7,15,2
527,7,16,2
528,7,17,2
529,7,18,2
530,7,19,2
531,7,20,2
532,7,21,2
533,7,22,4
534,7,23,1
535,7,24,1
536,7,25,1
537,7,26,1
538,7,27,5
539,7,28,2
540,7,29,2
541,7,30,2
542,7,31,2
543,7,32,2
544,7,33,2
545,7,34,1
546,7,35,3
547,7,36,2
548,7,37,2
549,7,38,2
550,7,39,2
551,7,40,2
552,7,41,2
553,7,42,2
554,7,43,2
555,7,44,2
556,7,45,4
557,7,46,1
558,7,47,1
559,7,48,1
560,7,49,1
561,7,50,1
562,7,51,5
563,7,52,2
564,7,53,2
565,7,54,2
566,7,55,2
567,7,56,2
568,7,57,2
569,7,58,2
570,7,59,2
571,7,60,2
572,7,61,2
573,7,62,2
574,7,63,2
575,7,64,2
576,7,65,2
577,7,66,2
578,7,67,2
579,7,68,2
580,7,69,2
581,7,70,2
582,7,71,2
583,7,72,2
584,8,0,2
585,8,1,2
586,8,2,2
587,8,3,2
588,8,4,2
589,8,5,2
590,8,6,2
591,8,7,2
592,8,8,2
593,8,9,2
594,8,10,2
595,8,11,2
596,8,12,2
597,8,13,2
598,8,14,2
599,8,15,2
600,8,16,2
601,8,17,2
602,8,18,2
603,8,19,2
604,8,20,2
605,8,21,4
606,8,22,1
607,8,23,1
608,8,24,1
609,8,25,1
610,8,26,4
611,8,27,2
612,8,28,2
613,8,29,2
614,8,30,2
615,8,31,2
616,8,32,2
617,8,33,2
618,8,34,2
619,8,35,2
620,8,36,2
621,8,37,2
622,8,38,2
623,8,39,2
624,8,40,2
625,8,41,2
626,8,42,2
627,8,43,2
628,8,44,2
629,8,45,2
630,8,46,2
631,8,47,5
632,8,48,1
633,8,49,1
634,8,50,1
635,8,51,1
636,8,52,5
637,8,53,2
638,8,54,2
639,8,55,2
640,8,56,2
641,8,57,2
642,8,58,2
643,8,59,2
644,8,60,2
645,8,61,2
646,8,62,2
647,8,63,2
648,8,64,2
649,8,65,2
650,8,66,2
651,8,67,2
652,8,68,2
653,8,69,2
654,8,70,2
655,8,71,2
656,8,72,2
657,9,0,2
658,9,1,2
659,9,2,2
660,9,3,2
661,9,4,2
662,9,5,2
663,9,6,2
664,9,7,2
665,9,8,2
666,9,9,2
667,9,10,2
668,9,11,2
669,9,12,2
670,9,13,2
671,9,14,2
672,9,15,2
673,9,16,2
674,9,17,2
675,9,18,2
676,9,19,2
677,9,20,5
678,9,21,1
679,9,22,1
680,9,23,1
681,9,24,1
682,9,25,2
683,9,26,2
684,9,27,2
685,9,28,2
686,9,29,7
687,9,30,2
688,9,31,2
689,9,32,2
690,9,33,2
691,9,34,2
692,9,35,2
693,9,36,2
694,9,37,2
695,9,38,2
696,9,39,2
697,9,40,2
698,9,41,2
699,9,42,2
700,9,43,2
701,9,44,2
702,9,45,2
703,9,46,2
704,9,47,2
705,9,48,5
706,9,49,1
707,9,50,1
708,9,51,1
709,9,52,1
710,9,53,5
711,9,54,2
712,9,55,2
713,9,56,2
714,9,57,2
715,9,58,2
716,9,59,2
717,9,60,2
718,9,61,2
719,9,62,2
720,9,63,2
721,9,64,2
722,9,65,2
723,9,66,2
724,9,67,2
725,9,68,2
726,9,69,2
727,9,70,2
728,9,71,2
729,9,72,2
730,10,0,2
731,10,1,2
732,10,2,2
733,10,3,2
734,10,4,2
735,10,5,2
736,10,6,2
737,10,7,2
738,10,8,2
739,10,9,2
740,10,10,2
741,10,11,2
742,10,12,2
743,10,13,2
744,10,14,2
745,10,15,2
746,10,16,2
747,10,17,2
748,10,18,2
749,10,19,5
750,10,20,1
751,10,21,1
752,10,22,1
753,10,23,5
754,10,24,2
755,10,25,2
756,10,26,2
757,10,27,2
758,10,28,2
759,10,29,2
760,10,30,2
761,10,31,2
762,10,32,2
763,10,33,2
764,10,34,2
765,10,35,2
766,10,36,2
767,10,37,2
768,10,38,2
769,10,39,2
770,10,40,2
771,10,41,2
772,10,42,2
773,10,43,2
774,10,44,2
775,10,45,2
776,10,46,2
777,10,47,2
778,10,48,2
779,10,49,5
780,10,50,1
781,10,51,1
782,10,52,1
783,10,53,1
784,10,54,5
785,10,55,2
786,10,56,2
787,10,57,2
788,10,58,2
789,10,59,2
790,10,60,2
791,10,61,2
792,10,62,2
793,10,63,2
794,10,64,2
795,10,65,2
796,10,66,2
797,10,67,2
798,10,68,2
799,10,69,2
800,10,70,2
801,10,71,2
802,10,72,2
803,11,0,2
804,11,1,2
805,11,2,2
806,11,3,2
807,11,4,2
808,11,5,2
809,11,6,2
810,11,7,2
811,11,8,2
812,11,9,2
813,11,10,2
814,11,11,2
815,11,12,2
816,11,13,2
817,11,14,2
818,11,15,2
819,11,16,2
820,11,17,2
821,11,18,1
822,11,19,1
823,11,20,1
824,11,21,1
825,11,22,5
826,11,23,2
827,11,24,2
828,11,25,2
829,11,26,2
830,11,27,2
831,11,28,2
832,11,29,2
833,11,30,2
834,11,31,2
835,11,32,2
836,11,33,2
837,11,34,2
838,11,35,2
839,11,36,2
840,11,37,2
841,11,38,2
842,11,39,2
843,11,40,2
844,11,41,2
845,11,42,2
846,11,43,2
847,11,44,2
848,11,45,2
849,11,46,2
850,11,47,2
851,11,48,2
852,11,49,2
853,11,50,3
854,11,51,1
855,11,52,1
856,11,53,1
857,11,54,1
858,11,55,5
859,11,56,2
860,11,57,2
861,11,58,2
862,11,59,2
863,11,60,2
864,11,61,2
865,11,62,2
866,11,63,2
867,11,64,2
868,11,65,2
869,11,66,2
870,11,67,2
871,11,68,2
872,11,69,2
873,11,70,2
874,11,71,2
875,11,72,2
876,12,0,2
877,12,1,2
878,12,2,2
879,12,3,2
880,12,4,2
881,12,5,2
882,12,6,2
883,12,7,2
884,12,8,2
885,12,9,2
886,12,10,2
887,12,11,2
888,12,12,2
889,12,13,2
890,12,14,2
891,12,15,2
892,12,16,2
893,12,17,5
894,12,18,1
895,12,19,1
896,12,20,1
897,12,21,5
898,12,22,2
899,12,23,2
900,12,24,3
901,12,25,2
902,12,26,2
903,12,27,2
904,12,28,2
905,12,29,2
906,12,30,2
907,12,31,2
908,12,32,2
909,12,33,2
910,12,34,2
911,12,35,2
912,12,36,2
913,12,37,2
914,12,38,2
915,12,39,2
916,12,40,2
917,12,41,2
918,12,42,2
919,12,43,2
920,12,44,2
921,12,45,2
922,12,46,2
923,12,47,2
924,12,48,2
925,12,49,2
926,12,50,2
927,12,51,2
928,12,52,6
929,12,53,1
930,12,54,1
931,12,55,1
932,12,56,7
933,12,57,2
934,12,58,2
935,12,59,2
936,12,60,2
937,12,61,2
938,12,62,2
939,12,63,2
940,12,64,2
941,12,65,2
942,12,66,2
943,12,67,2
944,12,68,2
945,12,69,2
946,12,70,2
947,12,71,2
948,12,72,2
949,13,0,2
950,13,1,2
951,13,2,2
952,13,3,2
953,13,4,2
954,13,5,2
955,13,6,2
956,13,7,2
957,13,8,2
958,13,9,2
959,13,10,2
960,13,11,2
961,13,12,2
962,13,13,2
963,13,14,2
964,13,15,2
965,13,16,2
966,13,17,1
967,13,18,1
968,13,19,1
969,13,20,5
970,13,21,2
971,13,22,2
972,13,23,2
973,13,24,5
974,13,25,2
975,13,26,2
976,13,27,2
977,13,28,2
978,13,29,2
979,13,30,2
980,13,31,2
981,13,32,2
982,13,33,2
983,13,34,2
984,13,35,2
985,13,36,2
986,13,37,2
987,13,38,2
988,13,39,2
989,13,40,2
990,13,41,2
991,13,42,2
992,13,43,2
993,13,44,2
994,13,45,2
995,13,46,2
996,13,47,2
997,13,48,2
998,13,49,2
999,13,50,2
1000,13,51,2
1001,13,52,2
1002,13,53,4
1003,13,54,1
1004,13,55,1
1005,13,56,1
1006,13,57,3
1007,13,58,2
1008,13,59,2
1009,13,60,2
1010,13,61,2
1011,13,62,2
1012,13,63,2
1013,13,64,2
1014,13,65,2
1015,13,66,2
1016,13,67,2
1017,13,68,2
1018,13,69,2
1019,13,70,2
1020,13,71,2
1021,13,72,2
1022,14,0,2
1023,14,1,2
1024,14,2,2
1025,14,3,2
1026,14,4,2
1027,14,5,2
1028,14,6,2
1029,14,7,2
1030,14,8,2
1031,14,9,2
1032,14,10,2
1033,14,11,2
1034,14,12,2
1035,14,13,2
1036,14,14,2
1037,14,15,2
1038,14,16,6
1039,14,17,1
1040,14,18,1
1041,14,19,5
1042,14,20,2
1043,14,21,2
1044,14,22,2
1045,14,23,4
1046,14,24,4
1047,14,25,2
1048,14,26,2
1049,14,27,2
1050,14,28,2
1051,14,29,2
1052,14,30,2
1053,14,31,2
1054,14,32,2
1055,14,33,2
1056,14,34,2
1057,14,35,2
1058,14,36,2
1059,14,37,2
1060,14,38,2
1061,14,39,2
1062,14,40,2
1063,14,41,2
1064,14,42,2
1065,14,43,2
1066,14,44,2
1067,14,45,2
1068,14,46,2
1069,14,47,2
1070,14,48,2
1071,14,49,2
1072,14,50,2
1073,14,51,2
1074,14,52,2
1075,14,53,2
1076,14,54,1
1077,14,55,1
1078,14,56,1
1079,14,57,1
1080,14,58,2
1081,14,59,2
1082,14,60,2
1083,14,61,2
1084,14,62,2
1085,14,63,2
1086,14,64,2
1087,14,65,2
1088,14,66,2
1089,14,67,2
1090,14,68,2
1091,14,69,2
1092,14,70,2
1093,14,71,2
1094,14,72,2
1095,15,0,2
1096,15,1,2
1097,15,2,2
1098,15,3,2
1099,15,4,2
1100,15,5,2
1101,15,6,2
1102,15,7,2
1103,15,8,2
1104,15,9,2
1105,15,10,2
1106,15,11,2
1107,15,12,2
1108,15,13,2
1109,15,14,2
1110,15,15,5
1111,15,16,1
1112,15,17,1
1113,15,18,1
1114,15,19,2
1115,15,20,2
1116,15,21,2
1117,15,22,5
1118,15,23,3
1119,15,24,2
1120,15,25,2
1121,15,26,2
1122,15,27,2
1123,15,28,2
1124,15,29,2
1125,15,30,2
1126,15,31,1
1127,15,32,5
1128,15,33,5
1129,15,34,7
1130,15,35,2
1131,15,36,2
1132,15,37,2
1133,15,38,2
1134,15,39,2
1135,15,40,2
1136,15,41,2
1137,15,42,2
1138,15,43,2
1139,15,44,2
1140,15,45,2
1141,15,46,2
1142,15,47,2
1143,15,48,2
1144,15,49,2
1145,15,50,2
1146,15,51,2
1147,15,52,2
1148,15,53,2
1149,15,54,2
1150,15,55,1
1151,15,56,1
1152,15,57,1
1153,15,58,1
1154,15,59,2
1155,15,60,2
1156,15,61,2
1157,15,62,2
1158,15,63,2
1159,15,64,2
1160,15,65,2
1161,15,66,2
1162,15,67,2
1163,15,68,2
1164,15,69,2
1165,15,70,2
1166,15,71,2
1167,15,72,2
1168,16,0,2
1169,16,1,2
1170,16,2,2
1171,16,3,2
1172,16,4,2
1173,16,5,2
1174,16,6,2
1175,16,7,2
1176,16,8,2
1177,16,9,2
1178,16,10,2
1179,16,11,2
1180,16,12,2
1181,16,13,2
1182,16,14,3
1183,16,15,1
1184,16,16,1
1185,16,17,1
1186,16,18,1
1187,16,19,2
1188,16,20,2
1189,16,21,2
1190,16,22,3
1191,16,23,2
1192,16,24,2
1193,16,25,2
1194,16,26,2
1195,16,27,2
1196,16,28,2
1197,16,29,5
1198,16,30,5
1199,16,31,5
1200,16,32,4
1201,16,33,5
1202,16,34,2
1203,16,35,2
1204,16,36,2
1205,16,37,2
1206,16,38,2
1207,16,39,2
1208,16,40,2
1209,16,41,2
1210,16,42,2
1211,16,43,2
1212,16,44,2
1213,16,45,2
1214,16,46,2
1215,16,47,2
1216,16,48,2
1217,16,49,2
1218,16,50,2
1219,16,51,2
1220,16,52,2
1221,16,53,2
1222,16,54,2
1223,16,55,1
1224,16,56,1
1225,16,57,1
1226,16,58,1
1227,16,59,1
1228,16,60,2
1229,16,61,2
1230,16,62,2
1231,16,63,2
1232,16,64,2
1233,16,65,2
1234,16,66,2
1235,16,67,2
1236,16,68,2
1237,16,69,2
1238,16,70,2
1239,16,71,2
1240,16,72,2
1241,17,0,2
1242,17,1,2
1243,17,2,2
1244,17,3,2
1245,17,4,2
1246,17,5,2
1247,17,6,2
1248,17,7,2
1249,17,8,2
1250,17,9,2
1251,17,10,2
1252,17,11,2
1253,17,12,2
1254,17,13,2
1255,17,14,1
1256,17,15,1
1257,17,16,1
1258,17,17,5
1259,17,18,2
1260,17,19,2
1261,17,20,5
1262,17,21,3
1263,17,22,2
1264,17,23,2
1265,17,24,2
1266,17,25,2
1267,17,26,2
1268,17,27,2
1269,17,28,3
1270,17,29,6
1271,17,30,5
1272,17,31,5
1273,17,32,5
1274,17,33,1
1275,17,34,2
1276,17,35,2
1277,17,36,2
1278,17,37,2
1279,17,38,2
1280,17,39,2
1281,17,40,2
1282,17,41,4
1283,17,42,2
1284,17,43,2
1285,17,44,2
1286,17,45,2
1287,17,46,2
1288,17,47,2
1289,17,48,2
1290,17,49,2
1291,17,50,2
1292,17,51,2
1293,17,52,2
1294,17,53,3
1295,17,54,2
1296,17,55,2
1297,17,56,5
1298,17,57,1
1299,17,58,1
1300,17,59,1
1301,17,60,4
1302,17,61,2
1303,17,62,2
1304,17,63,2
1305,17,64,2
1306,17,65,2
1307,17,66,2
1308,17,67,2
1309,17,68,2
1310,17,69,2
1311,17,70,2
1312,17,71,2
1313,17,72,2
1314,18,0,2
1315,18,1,2
1316,18,2,2
1317,18,3,2
1318,18,4,2
1319,18,5,2
1320,18,6,2
1321,18,7,2
1322,18,8,2
1323,18,9,2
1324,18,10,2
1325,18,11,2
1326,18,12,2
1327,18,13,5
1328,18,14,1
1329,18,15,1
1330,18,16,1
1331,18,17,2
1332,18,18,2
1333,18,19,3
1334,18,20,5
1335,18,21,2
1336,18,22,2
1337,18,23,2
1338,18,24,2
1339,18,25,2
1340,18,26,7
1341,18,27,2
1342,18,28,2
1343,18,29,6
1344,18,30,1
1345,18,31,5
1346,18,32,6
1347,18,33,5
1348,18,34,2
1349,18,35,2
1350,18,36,2
1351,18,37,2
1352,18,38,2
1353,18,39,2
1354,18,40,5
1355,18,41,5
1356,18,42,5
1357,18,43,2
1358,18,44,7
1359,18,45,5
1360,18,46,5
1361,18,47,2
1362,18,48,2
1363,18,49,2
1364,18,50,2
1365,18,51,2
1366,18,52,2
1367,18,53,7
1368,18,54,3
1369,18,55,2
1370,18,56,2
1371,18,57,5
1372,18,58,1
1373,18,59,1
1374,18,60,1
1375,18,61,7
1376,18,62,2
1377,18,63,2
1378,18,64,2
1379,18,65,2
1380,18,66,2
1381,18,67,2
1382,18,68,2
1383,18,69,2
1384,18,70,2
1385,18,71,2
1386,18,72,2
1387,19,0,2
1388,19,1,2
1389,19,2,2
1390,19,3,2
1391,19,4,2
1392,19,5,2
1393,19,6,2
1394,19,7,2
1395,19,8,2
1396,19,9,2
1397,19,10,2
1398,19,11,2
1399,19,12,4
1400,19,13,1
1401,19,14,1
1402,19,15,1
1403,19,16,2
1404,19,17,2
1405,19,18,2
1406,19,19,5
1407,19,20,4
1408,19,21,2
1409,19,22,2
1410,19,23,2
1411,19,24,2
1412,19,25,2
1413,19,26,2
1414,19,27,7
1415,19,28,2
1416,19,29,3
1417,19,30,1
1418,19,31,5
1419,19,32,5
1420,19,33,1
1421,19,34,2
1422,19,35,2
1423,19,36,2
1424,19,37,2
1425,19,38,2
1426,19,39,4
1427,19,40,5
1428,19,41,5
1429,19,42,3
1430,19,43,2
1431,19,44,5
1432,19,45,6
1433,19,46,5
1434,19,47,2
1435,19,48,2
1436,19,49,2
1437,19,50,2
1438,19,51,2
1439,19,52,2
1440,19,53,2
1441,19,54,3
1442,19,55,2
1443,19,56,2
1444,19,57,2
1445,19,58,6
1446,19,59,1
1447,19,60,1
1448,19,61,1
1449,19,62,2
1450,19,63,2
1451,19,64,2
1452,19,65,2
1453,19,66,2
1454,19,67,2
1455,19,68,2
1456,19,69,2
1457,19,70,2
1458,19,71,2
1459,19,72,2
1460,20,0,2
1461,20,1,2
1462,20,2,2
1463,20,3,2
1464,20,4,2
1465,20,5,2
1466,20,6,2
1467,20,7,2
1468,20,8,2
1469,20,9,2
1470,20,10,2
1471,20,11,2
1472,20,12,1
1473,20,13,1
1474,20,14,1
1475,20,15,5
1476,20,16,2
1477,20,17,2
1478,20,18,4
1479,20,19,3
1480,20,20,2
1481,20,21,2
1482,20,22,2
1483,20,23,2
1484,20,24,2
1485,20,25,2
1486,20,26,7
1487,20,27,5
1488,20,28,5
1489,20,29,2
1490,20,30,5
1491,20,31,1
1492,20,32,5
1493,20,33,6
1494,20,34,5
1495,20,35,2
1496,20,36,2
1497,20,37,2
1498,20,38,2
1499,20,39,6
1500,20,40,5
1501,20,41,5
1502,20,42,3
1503,20,43,7
1504,20,44,5
1505,20,45,5
1506,20,46,5
1507,20,47,5
1508,20,48,2
1509,20,49,2
1510,20,50,2
1511,20,51,2
1512,20,52,2
1513,20,53,2
1514,20,54,2
1515,20,55,7
1516,20,56,2
1517,20,57,2
1518,20,58,2
1519,20,59,1
1520,20,60,1
1521,20,61,1
1522,20,62,4
1523,20,63,2
1524,20,64,2
1525,20,65,2
1526,20,66,2
1527,20,67,2
1528,20,68,2
1529,20,69,2
1530,20,70,2
1531,20,71,2
1532,20,72,2
1533,21,0,2
1534,21,1,2
1535,21,2,2
1536,21,3,2
1537,21,4,2
1538,21,5,2
1539,21,6,2
1540,21,7,2
1541,21,8,2
1542,21,9,2
1543,21,10,2
1544,21,11,4
1545,21,12,1
1546,21,13,1
1547,21,14,1
1548,21,15,2
1549,21,16,2
1550,21,17,3
1551,21,18,5
1552,21,19,2
1553,21,20,2
1554,21,21,2
1555,21,22,2
1556,21,23,5
1557,21,24,1
1558,21,25,1
1559,21,26,1
1560,21,27,1
1561,21,28,1
1562,21,29,1
1563,21,30,5
1564,21,31,6
1565,21,32,5
1566,21,33,5
1567,21,34,5
1568,21,35,5
1569,21,36,2
1570,21,37,2
1571,21,38,4
1572,21,39,1
1573,21,40,5
1574,21,41,5
1575,21,42,5
1576,21,43,2
1577,21,44,5
1578,21,45,5
1579,21,46,5
1580,21,47,3
1581,21,48,2
1582,21,49,2
1583,21,50,2
1584,21,51,2
1585,21,52,2
1586,21,53,2
1587,21,54,2
1588,21,55,2
1589,21,56,2
1590,21,57,2
1591,21,58,2
1592,21,59,4
1593,21,60,1
1594,21,61,1
1595,21,62,1
1596,21,63,2
1597,21,64,2
1598,21,65,2
1599,21,66,2
1600,21,67,2
1601,21,68,2
1602,21,69,2
1603,21,70,2
1604,21,71,2
1605,21,72,2
1606,22,0,2
1607,22,1,2
1608,22,2,2
1609,22,3,2
1610,22,4,2
1611,22,5,2
1612,22,6,2
1613,22,7,2
1614,22,8,2
1615,22,9,2
1616,22,10,2
1617,22,11,5
1618,22,12,1
1619,22,13,1
1620,22,14,2
1621,22,15,2
1622,22,16,2
1623,22,17,4
1624,22,18,2
1625,22,19,2
1626,22,20,2
1627,22,21,2
1628,22,22,4
1629,22,23,1
1630,22,24,1
1631,22,25,1
1632,22,26,1
1633,22,27,1
1634,22,28,1
1635,22,29,1
1636,22,30,1
1637,22,31,1
1638,22,32,5
1639,22,33,5
1640,22,34,6
1641,22,35,1
1642,22,36,7
1643,22,37,2
1644,22,38,4
1645,22,39,6
1646,22,40,5
1647,22,41,5
1648,22,42,6
1649,22,43,5
1650,22,44,5
1651,22,45,5
1652,22,46,5
1653,22,47,5
1654,22,48,5
1655,22,49,5
1656,22,50,4
1657,22,51,2
1658,22,52,2
1659,22,53,2
1660,22,54,2
1661,22,55,2
1662,22,56,2
1663,22,57,2
