,i,j,clusters
1664,19,49,3
1665,19,50,3
1666,19,51,1
1667,19,52,1
1668,19,53,3
1669,19,54,3
1670,19,55,3
1671,19,56,1
1672,19,57,1
1673,19,58,1
1674,19,59,1
1675,19,60,1
1676,19,61,1
1677,19,62,1
1678,19,63,1
1679,19,64,1
1680,19,65,2
1681,19,66,2
1682,19,67,2
1683,19,68,2
1684,19,69,2
1685,19,70,2
1686,19,71,2
1687,19,72,2
1688,19,73,2
1689,19,74,2
1690,19,75,2
1691,19,76,2
1692,19,77,2
1693,19,78,2
1694,19,79,2
1695,19,80,2
1696,19,81,2
1697,19,82,2
1698,19,83,2
1699,19,84,2
1700,20,0,2
1701,20,1,2
1702,20,2,2
1703,20,3,2
1704,20,4,2
1705,20,5,2
1706,20,6,2
1707,20,7,2
1708,20,8,2
1709,20,9,2
1710,20,10,2
1711,20,11,2
1712,20,12,2
1713,20,13,2
1714,20,14,2
1715,20,15,2
1716,20,16,2
1717,20,17,2
1718,20,18,2
1719,20,19,2
1720,20,20,2
1721,20,21,2
1722,20,22,2
1723,20,23,1
1724,20,24,1
1725,20,25,1
1726,20,26,1
1727,20,27,4
1728,20,28,3
1729,20,29,3
1730,20,30,1
1731,20,31,4
1732,20,32,3
1733,20,33,3
1734,20,34,3
1735,20,35,3
1736,20,36,3
1737,20,37,3
1738,20,38,3
1739,20,39,3
1740,20,40,3
1741,20,41,3
1742,20,42,3
1743,20,43,3
1744,20,44,3
1745,20,45,3
1746,20,46,3
1747,20,47,3
1748,20,48,3
1749,20,49,3
1750,20,50,3
1751,20,51,3
1752,20,52,3
1753,20,53,3
1754,20,54,3
1755,20,55,1
1756,20,56,3
1757,20,57,1
1758,20,58,1
1759,20,59,3
1760,20,60,3
1761,20,61,1
1762,20,62,4
1763,20,63,1
1764,20,64,1
1765,20,65,1
1766,20,66,2
1767,20,67,2
1768,20,68,2
1769,20,69,2
1770,20,70,2
1771,20,71,2
1772,20,72,2
1773,20,73,2
1774,20,74,2
1775,20,75,2
1776,20,76,2
1777,20,77,2
1778,20,78,2
1779,20,79,2
1780,20,80,2
1781,20,81,2
1782,20,82,2
1783,20,83,2
1784,20,84,2
1785,21,0,2
1786,21,1,2
1787,21,2,2
1788,21,3,2
1789,21,4,2
1790,21,5,2
1791,21,6,2
1792,21,7,2
1793,21,8,2
1794,21,9,2
1795,21,10,2
1796,21,11,2
1797,21,12,2
1798,21,13,2
1799,21,14,2
1800,21,15,2
1801,21,16,2
1802,21,17,2
1803,21,18,2
1804,21,19,2
1805,21,20,2
1806,21,21,2
1807,21,22,1
1808,21,23,1
1809,21,24,1
1810,21,25,1
1811,21,26,3
1812,21,27,3
1813,21,28,3
1814,21,29,1
1815,21,30,3
1816,21,31,3
1817,21,32,3
1818,21,33,3
1819,21,34,3
1820,21,35,3
1821,21,36,3
1822,21,37,3
1823,21,38,3
1824,21,39,3
1825,21,40,3
1826,21,41,4
1827,21,42,1
1828,21,43,3
1829,21,44,3
1830,21,45,3
1831,21,46,3
1832,21,47,3
1833,21,48,3
1834,21,49,3
1835,21,50,3
1836,21,51,3
1837,21,52,3
1838,21,53,3
1839,21,54,3
1840,21,55,3
1841,21,56,3
1842,21,57,4
1843,21,58,1
1844,21,59,1
1845,21,60,4
1846,21,61,3
1847,21,62,1
1848,21,63,3
1849,21,64,1
1850,21,65,1
1851,21,66,4
1852,21,67,2
1853,21,68,2
1854,21,69,2
1855,21,70,2
1856,21,71,2
1857,21,72,2
1858,21,73,2
1859,21,74,2
1860,21,75,2
1861,21,76,2
1862,21,77,2
1863,21,78,2
1864,21,79,2
1865,21,80,2
1866,21,81,2
1867,21,82,2
1868,21,83,2
1869,21,84,2
1870,22,0,2
1871,22,1,2
1872,22,2,2
1873,22,3,2
1874,22,4,2
1875,22,5,2
1876,22,6,2
1877,22,7,2
1878,22,8,2
1879,22,9,2
1880,22,10,2
1881,22,11,2
1882,22,12,2
1883,22,13,2
1884,22,14,2
1885,22,15,2
1886,22,16,2
1887,22,17,2
1888,22,18,2
1889,22,19,2
1890,22,20,2
1891,22,21,1
1892,22,22,1
1893,22,23,1
1894,22,24,1
1895,22,25,3
1896,22,26,3
1897,22,27,3
1898,22,28,1
1899,22,29,1
1900,22,30,3
1901,22,31,3
1902,22,32,3
1903,22,33,3
1904,22,34,3
1905,22,35,3
1906,22,36,3
1907,22,37,3
1908,22,38,3
1909,22,39,3
1910,22,40,3
1911,22,41,3
1912,22,42,3
1913,22,43,4
1914,22,44,3
1915,22,45,3
1916,22,46,3
1917,22,47,3
1918,22,48,3
1919,22,49,3
1920,22,50,3
1921,22,51,3
1922,22,52,3
1923,22,53,3
1924,22,54,3
1925,22,55,1
1926,22,56,4
1927,22,57,1
1928,22,58,3
1929,22,59,3
1930,22,60,1
1931,22,61,1
1932,22,62,3
1933,22,63,3
1934,22,64,3
1935,22,65,1
1936,22,66,1
1937,22,67,1
1938,22,68,2
1939,22,69,2
1940,22,70,2
1941,22,71,2
1942,22,72,2
1943,22,73,2
1944,22,74,2
1945,22,75,2
1946,22,76,2
1947,22,77,2
1948,22,78,2
1949,22,79,2
1950,22,80,2
1951,22,81,2
1952,22,82,2
1953,22,83,2
1954,22,84,2
1955,23,0,2
1956,23,1,2
1957,23,2,2
1958,23,3,2
1959,23,4,2
1960,23,5,2
1961,23,6,2
1962,23,7,2
1963,23,8,2
1964,23,9,2
1965,23,10,2
1966,23,11,2
1967,23,12,2
1968,23,13,2
1969,23,14,2
1970,23,15,2
1971,23,16,2
1972,23,17,2
1973,23,18,2
1974,23,19,2
1975,23,20,2
1976,23,21,1
1977,23,22,1
1978,23,23,1
1979,23,24,3
1980,23,25,3
1981,23,26,3
1982,23,27,3
1983,23,28,1
1984,23,29,3
1985,23,30,3
1986,23,31,3
1987,23,32,3
1988,23,33,3
1989,23,34,3
1990,23,35,3
1991,23,36,3
1992,23,37,3
1993,23,38,3
1994,23,39,3
1995,23,40,3
1996,23,41,3
1997,23,42,3
1998,23,43,3
1999,23,44,3
2000,23,45,3
2001,23,46,3
2002,23,47,3
2003,23,48,3
2004,23,49,3
2005,23,50,3
2006,23,51,3
2007,23,52,3
2008,23,53,3
2009,23,54,3
2010,23,55,3
2011,23,56,3
2012,23,57,3
2013,23,58,3
2014,23,59,3
2015,23,60,4
2016,23,61,1
2017,23,62,3
2018,23,63,3
2019,23,64,3
2020,23,65,3
2021,23,66,1
2022,23,67,1
2023,23,68,1
2024,23,69,2
2025,23,70,2
2026,23,71,2
2027,23,72,2
2028,23,73,2
2029,23,74,2
2030,23,75,2
2031,23,76,2
2032,23,77,2
2033,23,78,2
2034,23,79,2
2035,23,80,2
2036,23,81,2
2037,23,82,2
2038,23,83,2
2039,23,84,2
2040,24,0,2
2041,24,1,2
2042,24,2,2
2043,24,3,2
2044,24,4,2
2045,24,5,2
2046,24,6,2
2047,24,7,2
2048,24,8,2
2049,24,9,2
2050,24,10,2
2051,24,11,2
2052,24,12,2
2053,24,13,2
2054,24,14,2
2055,24,15,2
2056,24,16,2
2057,24,17,2
2058,24,18,2
2059,24,19,2
2060,24,20,4
2061,24,21,1
2062,24,22,1
2063,24,23,3
2064,24,24,3
2065,24,25,3
2066,24,26,3
2067,24,27,1
2068,24,28,3
2069,24,29,3
2070,24,30,3
2071,24,31,3
2072,24,32,3
2073,24,33,3
2074,24,34,3
2075,24,35,3
2076,24,36,3
2077,24,37,3
2078,24,38,3
2079,24,39,3
2080,24,40,3
2081,24,41,3
2082,24,42,3
2083,24,43,3
2084,24,44,3
2085,24,45,3
2086,24,46,3
2087,24,47,3
2088,24,48,3
2089,24,49,3
2090,24,50,3
2091,24,51,3
2092,24,52,3
2093,24,53,3
2094,24,54,3
2095,24,55,3
2096,24,56,3
2097,24,57,3
2098,24,58,3
2099,24,59,3
2100,24,60,3
2101,24,61,1
2102,24,62,1
2103,24,63,3
2104,24,64,3
2105,24,65,3
2106,24,66,3
2107,24,67,1
2108,24,68,1
2109,24,69,1
2110,24,70,2
2111,24,71,2
2112,24,72,2
2113,24,73,2
2114,24,74,2
2115,24,75,2
2116,24,76,2
2117,24,77,2
2118,24,78,2
2119,24,79,2
2120,24,80,2
2121,24,81,2
2122,24,82,2
2123,24,83,2
2124,24,84,2
2125,25,0,2
2126,25,1,2
2127,25,2,2
2128,25,3,2
2129,25,4,2
2130,25,5,2
2131,25,6,2
2132,25,7,2
2133,25,8,2
2134,25,9,2
2135,25,10,2
2136,25,11,2
2137,25,12,2
2138,25,13,2
2139,25,14,2
2140,25,15,2
2141,25,16,2
2142,25,17,2
2143,25,18,2
2144,25,19,1
2145,25,20,1
2146,25,21,1
2147,25,22,3
2148,25,23,3
2149,25,24,1
2150,25,25,1
2151,25,26,1
2152,25,27,3
2153,25,28,3
2154,25,29,3
2155,25,30,3
2156,25,31,3
2157,25,32,3
2158,25,33,3
2159,25,34,3
2160,25,35,3
2161,25,36,3
2162,25,37,3
2163,25,38,3
2164,25,39,3
2165,25,40,3
2166,25,41,3
2167,25,42,3
2168,25,43,3
2169,25,44,3
2170,25,45,3
2171,25,46,3
2172,25,47,3
2173,25,48,3
2174,25,49,3
2175,25,50,3
2176,25,51,3
2177,25,52,3
2178,25,53,3
2179,25,54,3
2180,25,55,3
2181,25,56,3
2182,25,57,3
2183,25,58,3
2184,25,59,3
2185,25,60,3
2186,25,61,3
2187,25,62,1
2188,25,63,3
2189,25,64,1
2190,25,65,1
2191,25,66,3
2192,25,67,3
2193,25,68,1
2194,25,69,3
2195,25,70,2
2196,25,71,2
2197,25,72,2
2198,25,73,2
2199,25,74,2
2200,25,75,2
2201,25,76,2
2202,25,77,2
2203,25,78,2
2204,25,79,2
2205,25,80,2
2206,25,81,2
2207,25,82,2
2208,25,83,2
2209,25,84,2
2210,26,0,2
2211,26,1,2
2212,26,2,2
2213,26,3,2
2214,26,4,2
2215,26,5,2
2216,26,6,2
2217,26,7,2
2218,26,8,2
2219,26,9,2
2220,26,10,2
2221,26,11,2
2222,26,12,2
2223,26,13,2
2224,26,14,2
2225,26,15,2
2226,26,16,2
2227,26,17,2
2228,26,18,2
2229,26,19,1
2230,26,20,1
2231,26,21,1
2232,26,22,3
2233,26,23,1
2234,26,24,1
2235,26,25,1
2236,26,26,1
2237,26,27,3
2238,26,28,3
2239,26,29,3
2240,26,30,3
2241,26,31,3
2242,26,32,3
2243,26,33,3
2244,26,34,3
2245,26,35,3
2246,26,36,1
2247,26,37,3
2248,26,38,3
2249,26,39,3
2250,26,40,3
2251,26,41,4
2252,26,42,1
2253,26,43,3
2254,26,44,3
2255,26,45,3
2256,26,46,3
2257,26,47,3
2258,26,48,3
2259,26,49,3
2260,26,50,3
2261,26,51,3
2262,26,52,3
2263,26,53,3
2264,26,54,3
2265,26,55,3
2266,26,56,3
2267,26,57,3
2268,26,58,3
2269,26,59,1
2270,26,60,4
2271,26,61,3
2272,26,62,1
2273,26,63,4
2274,26,64,1
2275,26,65,3
2276,26,66,3
2277,26,67,3
2278,26,68,1
2279,26,69,1
2280,26,70,1
2281,26,71,2
2282,26,72,2
2283,26,73,2
2284,26,74,2
2285,26,75,2
2286,26,76,2
2287,26,77,2
2288,26,78,2
2289,26,79,2
2290,26,80,2
2291,26,81,2
2292,26,82,2
2293,26,83,2
2294,26,84,2
2295,27,0,2
2296,27,1,2
2297,27,2,2
2298,27,3,2
2299,27,4,2
2300,27,5,2
2301,27,6,2
2302,27,7,2
2303,27,8,2
2304,27,9,2
2305,27,10,2
2306,27,11,2
2307,27,12,2
2308,27,13,2
2309,27,14,2
2310,27,15,2
2311,27,16,2
2312,27,17,2
2313,27,18,4
2314,27,19,1
2315,27,20,1
2316,27,21,3
2317,27,22,3
2318,27,23,1
2319,27,24,1
2320,27,25,1
2321,27,26,1
2322,27,27,3
2323,27,28,3
2324,27,29,3
2325,27,30,3
2326,27,31,3
2327,27,32,3
2328,27,33,3
2329,27,34,3
2330,27,35,3
2331,27,36,3
2332,27,37,3
2333,27,38,3
2334,27,39,3
2335,27,40,3
2336,27,41,3
2337,27,42,3
2338,27,43,3
2339,27,44,3
2340,27,45,3
2341,27,46,3
2342,27,47,3
2343,27,48,3
2344,27,49,3
2345,27,50,3
2346,27,51,1
2347,27,52,4
2348,27,53,1
2349,27,54,4
2350,27,55,1
2351,27,56,1
2352,27,57,1
2353,27,58,1
2354,27,59,1
2355,27,60,4
2356,27,61,1
2357,27,62,1
2358,27,63,1
2359,27,64,1
2360,27,65,3
2361,27,66,1
2362,27,67,3
2363,27,68,3
2364,27,69,1
2365,27,70,3
2366,27,71,2
2367,27,72,2
2368,27,73,2
2369,27,74,2
2370,27,75,2
2371,27,76,2
2372,27,77,2
2373,27,78,2
2374,27,79,2
2375,27,80,2
2376,27,81,2
2377,27,82,2
2378,27,83,2
2379,27,84,2
2380,28,0,2
2381,28,1,2
2382,28,2,2
2383,28,3,2
2384,28,4,2
2385,28,5,2
2386,28,6,2
2387,28,7,2
2388,28,8,2
2389,28,9,2
2390,28,10,2
2391,28,11,2
2392,28,12,2
2393,28,13,2
2394,28,14,2
2395,28,15,2
2396,28,16,2
2397,28,17,1
2398,28,18,1
2399,28,19,1
2400,28,20,1
2401,28,21,3
2402,28,22,3
2403,28,23,1
2404,28,24,3
2405,28,25,1
2406,28,26,3
2407,28,27,3
2408,28,28,3
2409,28,29,3
2410,28,30,3
2411,28,31,3
2412,28,32,3
2413,28,33,3
2414,28,34,3
2415,28,35,3
2416,28,36,3
2417,28,37,1
2418,28,38,1
2419,28,39,3
2420,28,40,3
2421,28,41,3
2422,28,42,3
2423,28,43,3
2424,28,44,3
2425,28,45,3
2426,28,46,1
2427,28,47,3
2428,28,48,3
2429,28,49,3
2430,28,50,1
2431,28,51,4
2432,28,52,4
2433,28,53,3
2434,28,54,3
2435,28,55,3
2436,28,56,3
2437,28,57,3
2438,28,58,3
2439,28,59,4
2440,28,60,4
2441,28,61,4
2442,28,62,1
2443,28,63,3
2444,28,64,1
2445,28,65,3
2446,28,66,1
2447,28,67,3
2448,28,68,3
2449,28,69,1
2450,28,70,1
2451,28,71,1
2452,28,72,2
2453,28,73,2
2454,28,74,2
2455,28,75,2
2456,28,76,2
2457,28,77,2
2458,28,78,2
2459,28,79,2
2460,28,80,2
2461,28,81,2
2462,28,82,2
2463,28,83,2
2464,28,84,2
2465,29,0,2
2466,29,1,2
2467,29,2,2
2468,29,3,2
2469,29,4,2
2470,29,5,2
2471,29,6,2
2472,29,7,2
2473,29,8,2
2474,29,9,2
2475,29,10,2
2476,29,11,2
2477,29,12,2
2478,29,13,2
2479,29,14,2
2480,29,15,2
2481,29,16,2
2482,29,17,1
2483,29,18,1
2484,29,19,1
2485,29,20,3
2486,29,21,3
2487,29,22,1
2488,29,23,3
2489,29,24,1
2490,29,25,1
2491,29,26,3
2492,29,27,3
2493,29,28,3
2494,29,29,3
2495,29,30,3
2496,29,31,3
2497,29,32,3
2498,29,33,3
2499,29,34,3
2500,29,35,3
2501,29,36,3
2502,29,37,1
2503,29,38,1
2504,29,39,1
2505,29,40,3
2506,29,41,3
2507,29,42,3
2508,29,43,3
2509,29,44,3
2510,29,45,1
2511,29,46,3
2512,29,47,3
2513,29,48,3
2514,29,49,1
2515,29,50,4
2516,29,51,3
2517,29,52,1
2518,29,53,1
2519,29,54,1
2520,29,55,1
2521,29,56,1
2522,29,57,1
2523,29,58,3
2524,29,59,1
2525,29,60,1
2526,29,61,1
2527,29,62,1
2528,29,63,3
2529,29,64,4
2530,29,65,3
2531,29,66,1
2532,29,67,3
2533,29,68,3
2534,29,69,1
2535,29,70,1
2536,29,71,1
2537,29,72,2
2538,29,73,2
2539,29,74,2
2540,29,75,2
2541,29,76,2
2542,29,77,2
2543,29,78,2
2544,29,79,2
2545,29,80,2
2546,29,81,2
2547,29,82,2
2548,29,83,2
2549,29,84,2
2550,30,0,2
2551,30,1,2
2552,30,2,2
2553,30,3,2
2554,30,4,2
2555,30,5,2
2556,30,6,2
2557,30,7,2
2558,30,8,2
2559,30,9,2
2560,30,10,2
2561,30,11,2
2562,30,12,2
2563,30,13,2
2564,30,14,2
2565,30,15,2
2566,30,16,2
2567,30,17,1
2568,30,18,1
2569,30,19,1
2570,30,20,3
2571,30,21,1
2572,30,22,3
2573,30,23,1
2574,30,24,1
2575,30,25,3
2576,30,26,3
2577,30,27,3
2578,30,28,3
2579,30,29,3
2580,30,30,3
2581,30,31,3
2582,30,32,3
2583,30,33,3
2584,30,34,3
2585,30,35,3
2586,30,36,3
2587,30,37,3
2588,30,38,4
2589,30,39,1
2590,30,40,3
2591,30,41,3
2592,30,42,3
2593,30,43,4
2594,30,44,3
2595,30,45,3
2596,30,46,3
2597,30,47,3
2598,30,48,3
2599,30,49,3
2600,30,50,3
2601,30,51,1
2602,30,52,1
2603,30,53,1
2604,30,54,1
2605,30,55,1
2606,30,56,1
2607,30,57,3
2608,30,58,4
2609,30,59,1
2610,30,60,1
2611,30,61,1
2612,30,62,1
2613,30,63,1
2614,30,64,1
2615,30,65,3
2616,30,66,3
2617,30,67,1
2618,30,68,3
2619,30,69,1
2620,30,70,1
2621,30,71,3
2622,30,72,2
2623,30,73,2
2624,30,74,2
2625,30,75,2
2626,30,76,2
2627,30,77,2
2628,30,78,2
2629,30,79,2
2630,30,80,2
2631,30,81,2
2632,30,82,2
2633,30,83,2
2634,30,84,2
2635,31,0,2
2636,31,1,2
2637,31,2,2
2638,31,3,2
2639,31,4,2
2640,31,5,2
2641,31,6,2
2642,31,7,2
2643,31,8,2
2644,31,9,2
2645,31,10,2
2646,31,11,2
2647,31,12,2
2648,31,13,2
2649,31,14,2
2650,31,15,2
2651,31,16,1
2652,31,17,1
2653,31,18,1
2654,31,19,3
2655,31,20,3
2656,31,21,3
2657,31,22,1
2658,31,23,1
2659,31,24,4
2660,31,25,3
2661,31,26,1
2662,31,27,3
2663,31,28,3
2664,31,29,3
2665,31,30,3
2666,31,31,3
2667,31,32,3
2668,31,33,3
2669,31,34,3
2670,31,35,3
2671,31,36,3
2672,31,37,3
2673,31,38,3
2674,31,39,1
2675,31,40,1
2676,31,41,3
2677,31,42,1
2678,31,43,3
2679,31,44,3
2680,31,45,3
2681,31,46,3
2682,31,47,3
2683,31,48,3
2684,31,49,3
2685,31,50,1
2686,31,51,1
2687,31,52,1
2688,31,53,1
2689,31,54,1
2690,31,55,1
2691,31,56,1
2692,31,57,3
2693,31,58,4
2694,31,59,1
2695,31,60,1
2696,31,61,1
2697,31,62,1
2698,31,63,1
2699,31,64,1
2700,31,65,3
2701,31,66,3
2702,31,67,1
2703,31,68,1
2704,31,69,1
2705,31,70,1
2706,31,71,1
2707,31,72,1
2708,31,73,2
2709,31,74,2
2710,31,75,2
2711,31,76,2
2712,31,77,2
2713,31,78,2
2714,31,79,2
2715,31,80,2
2716,31,81,2
2717,31,82,2
2718,31,83,2
2719,31,84,2
2720,32,0,2
2721,32,1,2
2722,32,2,2
2723,32,3,2
2724,32,4,2
2725,32,5,2
2726,32,6,2
2727,32,7,2
2728,32,8,2
2729,32,9,2
2730,32,10,2
2731,32,11,2
2732,32,12,2
2733,32,13,2
2734,32,14,2
2735,32,15,2
2736,32,16,1
2737,32,17,1
2738,32,18,1
2739,32,19,3
2740,32,20,3
2741,32,21,4
2742,32,22,1
2743,32,23,3
2744,32,24,3
2745,32,25,3
2746,32,26,3
2747,32,27,3
2748,32,28,3
2749,32,29,3
2750,32,30,3
2751,32,31,3
2752,32,32,3
2753,32,33,3
2754,32,34,3
2755,32,35,3
2756,32,36,3
2757,32,37,3
2758,32,38,3
2759,32,39,3
2760,32,40,1
2761,32,41,1
2762,32,42,1
2763,32,43,3
2764,32,44,3
2765,32,45,3
2766,32,46,3
2767,32,47,3
2768,32,48,3
2769,32,49,1
2770,32,50,1
2771,32,51,1
2772,32,52,1
2773,32,53,1
2774,32,54,1
2775,32,55,1
2776,32,56,1
2777,32,57,1
2778,32,58,3
2779,32,59,3
2780,32,60,1
2781,32,61,1
2782,32,62,1
2783,32,63,1
2784,32,64,4
2785,32,65,3
2786,32,66,1
2787,32,67,3
2788,32,68,1
2789,32,69,3
2790,32,70,1
2791,32,71,1
2792,32,72,1
2793,32,73,2
2794,32,74,2
2795,32,75,2
2796,32,76,2
2797,32,77,2
2798,32,78,2
2799,32,79,2
2800,32,80,2
2801,32,81,2
2802,32,82,2
2803,32,83,2
2804,32,84,2
2805,33,0,2
2806,33,1,2
2807,33,2,2
2808,33,3,2
2809,33,4,2
2810,33,5,2
2811,33,6,2
2812,33,7,2
2813,33,8,2
2814,33,9,2
2815,33,10,2
2816,33,11,2
2817,33,12,2
2818,33,13,2
2819,33,14,2
2820,33,15,2
2821,33,16,3
2822,33,17,1
2823,33,18,1
2824,33,19,1
2825,33,20,3
2826,33,21,1
2827,33,22,1
2828,33,23,3
2829,33,24,3
2830,33,25,3
2831,33,26,3
2832,33,27,3
2833,33,28,3
2834,33,29,3
2835,33,30,3
2836,33,31,3
2837,33,32,3
2838,33,33,3
2839,33,34,3
2840,33,35,3
2841,33,36,3
2842,33,37,3
2843,33,38,3
2844,33,39,3
2845,33,40,1
2846,33,41,1
2847,33,42,3
2848,33,43,3
2849,33,44,3
2850,33,45,3
2851,33,46,3
2852,33,47,3
2853,33,48,3
2854,33,49,1
2855,33,50,1
2856,33,51,1
2857,33,52,1
2858,33,53,1
2859,33,54,1
2860,33,55,1
2861,33,56,1
2862,33,57,1
2863,33,58,1
2864,33,59,3
2865,33,60,1
2866,33,61,4
2867,33,62,1
2868,33,63,1
2869,33,64,4
2870,33,65,1
2871,33,66,1
2872,33,67,3
2873,33,68,3
2874,33,69,3
2875,33,70,1
2876,33,71,1
2877,33,72,1
2878,33,73,2
2879,33,74,2
2880,33,75,2
2881,33,76,2
2882,33,77,2
2883,33,78,2
2884,33,79,2
2885,33,80,2
2886,33,81,2
2887,33,82,2
2888,33,83,2
2889,33,84,2
2890,34,0,2
2891,34,1,2
2892,34,2,2
2893,34,3,2
2894,34,4,2
2895,34,5,2
2896,34,6,2
2897,34,7,2
2898,34,8,2
2899,34,9,2
2900,34,10,2
2901,34,11,2
2902,34,12,2
2903,34,13,2
2904,34,14,2
2905,34,15,2
2906,34,16,1
2907,34,17,1
2908,34,18,3
2909,34,19,1
2910,34,20,1
2911,34,21,3
2912,34,22,1
2913,34,23,3
2914,34,24,3
2915,34,25,3
2916,34,26,3
2917,34,27,3
2918,34,28,3
2919,34,29,3
2920,34,30,3
2921,34,31,3
2922,34,32,3
2923,34,33,3
2924,34,34,3
2925,34,35,3
2926,34,36,3
2927,34,37,3
2928,34,38,3
2929,34,39,3
2930,34,40,4
2931,34,41,1
2932,34,42,3
2933,34,43,3
2934,34,44,3
2935,34,45,3
2936,34,46,3
2937,34,47,3
2938,34,48,3
2939,34,49,1
2940,34,50,1
2941,34,51,1
2942,34,52,1
2943,34,53,1
2944,34,54,1
2945,34,55,1
2946,34,56,1
2947,34,57,1
2948,34,58,3
2949,34,59,1
2950,34,60,1
2951,34,61,1
2952,34,62,1
2953,34,63,1
2954,34,64,4
2955,34,65,1
2956,34,66,3
2957,34,67,3
2958,34,68,3
2959,34,69,1
2960,34,70,1
2961,34,71,1
2962,34,72,1
2963,34,73,2
2964,34,74,2
2965,34,75,2
2966,34,76,2
2967,34,77,2
2968,34,78,2
2969,34,79,2
2970,34,80,2
2971,34,81,2
2972,34,82,2
2973,34,83,2
2974,34,84,2
2975,35,0,2
2976,35,1,2
2977,35,2,2
2978,35,3,2
2979,35,4,2
2980,35,5,2
2981,35,6,2
2982,35,7,2
2983,35,8,2
2984,35,9,2
2985,35,10,2
2986,35,11,2
2987,35,12,2
2988,35,13,2
2989,35,14,2
2990,35,15,1
2991,35,16,1
2992,35,17,1
2993,35,18,1
2994,35,19,3
2995,35,20,1
2996,35,21,3
2997,35,22,4
2998,35,23,3
2999,35,24,3
3000,35,25,3
3001,35,26,3
3002,35,27,3
3003,35,28,3
3004,35,29,3
3005,35,30,3
3006,35,31,3
3007,35,32,3
3008,35,33,3
3009,35,34,3
3010,35,35,3
3011,35,36,3
3012,35,37,3
3013,35,38,3
3014,35,39,3
3015,35,40,4
3016,35,41,1
3017,35,42,3
3018,35,43,3
3019,35,44,3
3020,35,45,3
3021,35,46,3
3022,35,47,3
3023,35,48,1
3024,35,49,1
3025,35,50,1
3026,35,51,1
3027,35,52,1
3028,35,53,1
3029,35,54,1
3030,35,55,1
3031,35,56,1
3032,35,57,1
3033,35,58,1
3034,35,59,1
3035,35,60,1
3036,35,61,1
3037,35,62,1
3038,35,63,3
3039,35,64,3
3040,35,65,3
3041,35,66,1
3042,35,67,1
3043,35,68,3
3044,35,69,3
3045,35,70,1
3046,35,71,1
3047,35,72,1
3048,35,73,2
3049,35,74,2
3050,35,75,2
3051,35,76,2
3052,35,77,2
3053,35,78,2
3054,35,79,2
3055,35,80,2
3056,35,81,2
3057,35,82,2
3058,35,83,2
3059,35,84,2
3060,36,0,2
3061,36,1,2
3062,36,2,2
3063,36,3,2
3064,36,4,2
3065,36,5,2
3066,36,6,2
3067,36,7,2
3068,36,8,2
3069,36,9,2
3070,36,10,2
3071,36,11,2
3072,36,12,2
3073,36,13,2
3074,36,14,2
3075,36,15,1
3076,36,16,1
3077,36,17,1
3078,36,18,1
3079,36,19,1
3080,36,20,4
3081,36,21,1
3082,36,22,3
3083,36,23,3
3084,36,24,3
3085,36,25,3
3086,36,26,3
3087,36,27,3
3088,36,28,3
3089,36,29,3
3090,36,30,3
3091,36,31,3
3092,36,32,3
3093,36,33,3
3094,36,34,3
3095,36,35,3
3096,36,36,3
3097,36,37,1
3098,36,38,3
3099,36,39,1
3100,36,40,3
3101,36,41,1
3102,36,42,3
3103,36,43,3
3104,36,44,3
3105,36,45,3
3106,36,46,3
3107,36,47,3
3108,36,48,1
3109,36,49,1
3110,36,50,1
3111,36,51,1
3112,36,52,1
3113,36,53,1
3114,36,54,1
3115,36,55,1
3116,36,56,1
3117,36,57,1
3118,36,58,1
3119,36,59,1
3120,36,60,1
3121,36,61,1
3122,36,62,1
3123,36,63,1
3124,36,64,3
3125,36,65,3
3126,36,66,1
3127,36,67,3
3128,36,68,3
3129,36,69,1
3130,36,70,1
3131,36,71,1
3132,36,72,1
3133,36,73,2
3134,36,74,2
3135,36,75,2
3136,36,76,2
3137,36,77,2
3138,36,78,2
3139,36,79,2
3140,36,80,2
3141,36,81,2
3142,36,82,2
3143,36,83,2
3144,36,84,2
3145,37,0,2
3146,37,1,2
3147,37,2,2
3148,37,3,2
3149,37,4,2
3150,37,5,2
3151,37,6,2
3152,37,7,2
3153,37,8,2
3154,37,9,2
3155,37,10,2
3156,37,11,2
3157,37,12,2
3158,37,13,2
3159,37,14,2
3160,37,15,1
3161,37,16,1
3162,37,17,1
3163,37,18,3
3164,37,19,1
3165,37,20,3
3166,37,21,1
3167,37,22,3
3168,37,23,3
3169,37,24,3
3170,37,25,3
3171,37,26,3
3172,37,27,3
3173,37,28,3
3174,37,29,1
3175,37,30,3
3176,37,31,3
3177,37,32,3
3178,37,33,3
3179,37,34,3
3180,37,35,3
3181,37,36,3
3182,37,37,1
3183,37,38,3
3184,37,39,3
3185,37,40,3
3186,37,41,3
3187,37,42,3
3188,37,43,3
3189,37,44,3
3190,37,45,3
3191,37,46,3
3192,37,47,3
3193,37,48,1
3194,37,49,1
3195,37,50,1
3196,37,51,1
3197,37,52,1
3198,37,53,1
3199,37,54,1
3200,37,55,1
3201,37,56,1
3202,37,57,3
3203,37,58,1
3204,37,59,1
3205,37,60,1
3206,37,61,3
3207,37,62,1
3208,37,63,1
3209,37,64,3
3210,37,65,3
3211,37,66,1
3212,37,67,3
3213,37,68,3
3214,37,69,3
3215,37,70,3
3216,37,71,1
3217,37,72,1
