,i,j,clusters
1661,23,51,4
1662,23,52,4
1663,23,53,4
1664,23,54,4
1665,23,55,4
1666,23,56,4
1667,23,57,4
1668,23,58,4
1669,23,59,4
1670,23,60,1
1671,23,61,1
1672,23,62,1
1673,23,63,4
1674,23,64,1
1675,23,65,3
1676,23,66,3
1677,23,67,3
1678,23,68,1
1679,23,69,2
1680,24,0,2
1681,24,1,2
1682,24,2,3
1683,24,3,3
1684,24,4,3
1685,24,5,3
1686,24,6,3
1687,24,7,1
1688,24,8,1
1689,24,9,1
1690,24,10,1
1691,24,11,4
1692,24,12,1
1693,24,13,4
1694,24,14,1
1695,24,15,4
1696,24,16,4
1697,24,17,4
1698,24,18,4
1699,24,19,4
1700,24,20,4
1701,24,21,4
1702,24,22,4
1703,24,23,4
1704,24,24,4
1705,24,25,1
1706,24,26,7
1707,24,27,4
1708,24,28,1
1709,24,29,1
1710,24,30,1
1711,24,31,1
1712,24,32,1
1713,24,33,1
1714,24,34,1
1715,24,35,1
1716,24,36,1
1717,24,37,1
1718,24,38,1
1719,24,39,4
1720,24,40,1
1721,24,41,1
1722,24,42,1
1723,24,43,4
1724,24,44,4
1725,24,45,1
1726,24,46,1
1727,24,47,4
1728,24,48,4
1729,24,49,4
1730,24,50,4
1731,24,51,4
1732,24,52,4
1733,24,53,4
1734,24,54,4
1735,24,55,4
1736,24,56,4
1737,24,57,4
1738,24,58,4
1739,24,59,4
1740,24,60,1
1741,24,61,1
1742,24,62,1
1743,24,63,1
1744,24,64,4
1745,24,65,1
1746,24,66,3
1747,24,67,3
1748,24,68,1
1749,24,69,2
1750,25,0,2
1751,25,1,2
1752,25,2,3
1753,25,3,3
1754,25,4,3
1755,25,5,3
1756,25,6,4
1757,25,7,4
1758,25,8,3
1759,25,9,1
1760,25,10,1
1761,25,11,1
1762,25,12,1
1763,25,13,6
1764,25,14,1
1765,25,15,4
1766,25,16,4
1767,25,17,4
1768,25,18,4
1769,25,19,4
1770,25,20,4
1771,25,21,4
1772,25,22,4
1773,25,23,4
1774,25,24,4
1775,25,25,1
1776,25,26,7
1777,25,27,1
1778,25,28,1
1779,25,29,1
1780,25,30,1
1781,25,31,4
1782,25,32,1
1783,25,33,1
1784,25,34,1
1785,25,35,1
1786,25,36,1
1787,25,37,1
1788,25,38,4
1789,25,39,1
1790,25,40,1
1791,25,41,1
1792,25,42,6
1793,25,43,5
1794,25,44,1
1795,25,45,1
1796,25,46,1
1797,25,47,4
1798,25,48,4
1799,25,49,4
1800,25,50,4
1801,25,51,4
1802,25,52,4
1803,25,53,4
1804,25,54,4
1805,25,55,4
1806,25,56,4
1807,25,57,7
1808,25,58,4
1809,25,59,4
1810,25,60,4
1811,25,61,1
1812,25,62,1
1813,25,63,1
1814,25,64,1
1815,25,65,1
1816,25,66,3
1817,25,67,3
1818,25,68,1
1819,25,69,2
1820,26,0,2
1821,26,1,2
1822,26,2,3
1823,26,3,3
1824,26,4,3
1825,26,5,1
1826,26,6,6
1827,26,7,1
1828,26,8,3
1829,26,9,1
1830,26,10,1
1831,26,11,1
1832,26,12,1
1833,26,13,4
1834,26,14,4
1835,26,15,4
1836,26,16,4
1837,26,17,4
1838,26,18,4
1839,26,19,4
1840,26,20,4
1841,26,21,4
1842,26,22,4
1843,26,23,4
1844,26,24,4
1845,26,25,7
1846,26,26,7
1847,26,27,4
1848,26,28,1
1849,26,29,1
1850,26,30,1
1851,26,31,1
1852,26,32,4
1853,26,33,1
1854,26,34,1
1855,26,35,1
1856,26,36,4
1857,26,37,1
1858,26,38,1
1859,26,39,4
1860,26,40,4
1861,26,41,4
1862,26,42,4
1863,26,43,5
1864,26,44,1
1865,26,45,1
1866,26,46,1
1867,26,47,1
1868,26,48,4
1869,26,49,4
1870,26,50,4
1871,26,51,4
1872,26,52,4
1873,26,53,4
1874,26,54,4
1875,26,55,4
1876,26,56,4
1877,26,57,4
1878,26,58,4
1879,26,59,4
1880,26,60,4
1881,26,61,1
1882,26,62,1
1883,26,63,1
1884,26,64,4
1885,26,65,1
1886,26,66,3
1887,26,67,3
1888,26,68,1
1889,26,69,2
1890,27,0,2
1891,27,1,2
1892,27,2,3
1893,27,3,1
1894,27,4,3
1895,27,5,1
1896,27,6,5
1897,27,7,3
1898,27,8,1
1899,27,9,1
1900,27,10,4
1901,27,11,1
1902,27,12,1
1903,27,13,4
1904,27,14,4
1905,27,15,4
1906,27,16,4
1907,27,17,4
1908,27,18,4
1909,27,19,4
1910,27,20,4
1911,27,21,4
1912,27,22,4
1913,27,23,4
1914,27,24,4
1915,27,25,4
1916,27,26,4
1917,27,27,4
1918,27,28,4
1919,27,29,1
1920,27,30,1
1921,27,31,1
1922,27,32,1
1923,27,33,5
1924,27,34,4
1925,27,35,1
1926,27,36,1
1927,27,37,1
1928,27,38,4
1929,27,39,4
1930,27,40,4
1931,27,41,4
1932,27,42,4
1933,27,43,6
1934,27,44,1
1935,27,45,1
1936,27,46,1
1937,27,47,1
1938,27,48,1
1939,27,49,4
1940,27,50,4
1941,27,51,4
1942,27,52,4
1943,27,53,4
1944,27,54,4
1945,27,55,4
1946,27,56,4
1947,27,57,4
1948,27,58,4
1949,27,59,4
1950,27,60,4
1951,27,61,1
1952,27,62,1
1953,27,63,1
1954,27,64,4
1955,27,65,4
1956,27,66,3
1957,27,67,3
1958,27,68,1
1959,27,69,2
1960,28,0,2
1961,28,1,1
1962,28,2,3
1963,28,3,1
1964,28,4,3
1965,28,5,4
1966,28,6,4
1967,28,7,3
1968,28,8,1
1969,28,9,1
1970,28,10,4
1971,28,11,5
1972,28,12,4
1973,28,13,6
1974,28,14,1
1975,28,15,5
1976,28,16,4
1977,28,17,4
1978,28,18,4
1979,28,19,4
1980,28,20,4
1981,28,21,4
1982,28,22,4
1983,28,23,4
1984,28,24,4
1985,28,25,4
1986,28,26,4
1987,28,27,4
1988,28,28,4
1989,28,29,4
1990,28,30,5
1991,28,31,1
1992,28,32,1
1993,28,33,1
1994,28,34,1
1995,28,35,1
1996,28,36,1
1997,28,37,4
1998,28,38,4
1999,28,39,4
2000,28,40,4
2001,28,41,4
2002,28,42,4
2003,28,43,1
2004,28,44,1
2005,28,45,1
2006,28,46,1
2007,28,47,1
2008,28,48,4
2009,28,49,4
2010,28,50,4
2011,28,51,4
2012,28,52,4
2013,28,53,4
2014,28,54,4
2015,28,55,4
2016,28,56,4
2017,28,57,4
2018,28,58,4
2019,28,59,4
2020,28,60,4
2021,28,61,1
2022,28,62,1
2023,28,63,1
2024,28,64,1
2025,28,65,1
2026,28,66,1
2027,28,67,3
2028,28,68,3
2029,28,69,2
2030,29,0,2
2031,29,1,1
2032,29,2,3
2033,29,3,3
2034,29,4,1
2035,29,5,1
2036,29,6,1
2037,29,7,1
2038,29,8,1
2039,29,9,1
2040,29,10,6
2041,29,11,4
2042,29,12,4
2043,29,13,4
2044,29,14,4
2045,29,15,4
2046,29,16,4
2047,29,17,4
2048,29,18,4
2049,29,19,4
2050,29,20,4
2051,29,21,4
2052,29,22,4
2053,29,23,4
2054,29,24,4
2055,29,25,4
2056,29,26,4
2057,29,27,4
2058,29,28,4
2059,29,29,4
2060,29,30,4
2061,29,31,6
2062,29,32,1
2063,29,33,1
2064,29,34,1
2065,29,35,1
2066,29,36,4
2067,29,37,4
2068,29,38,4
2069,29,39,1
2070,29,40,7
2071,29,41,4
2072,29,42,4
2073,29,43,6
2074,29,44,4
2075,29,45,5
2076,29,46,1
2077,29,47,1
2078,29,48,4
2079,29,49,4
2080,29,50,4
2081,29,51,4
2082,29,52,4
2083,29,53,4
2084,29,54,4
2085,29,55,4
2086,29,56,4
2087,29,57,4
2088,29,58,4
2089,29,59,4
2090,29,60,4
2091,29,61,4
2092,29,62,1
2093,29,63,1
2094,29,64,1
2095,29,65,4
2096,29,66,1
2097,29,67,3
2098,29,68,3
2099,29,69,2
2100,30,0,2
2101,30,1,1
2102,30,2,3
2103,30,3,3
2104,30,4,1
2105,30,5,1
2106,30,6,1
2107,30,7,1
2108,30,8,1
2109,30,9,7
2110,30,10,5
2111,30,11,4
2112,30,12,4
2113,30,13,4
2114,30,14,7
2115,30,15,7
2116,30,16,4
2117,30,17,4
2118,30,18,4
2119,30,19,4
2120,30,20,5
2121,30,21,5
2122,30,22,4
2123,30,23,4
2124,30,24,4
2125,30,25,4
2126,30,26,4
2127,30,27,4
2128,30,28,4
2129,30,29,4
2130,30,30,4
2131,30,31,4
2132,30,32,1
2133,30,33,1
2134,30,34,1
2135,30,35,1
2136,30,36,4
2137,30,37,4
2138,30,38,4
2139,30,39,1
2140,30,40,1
2141,30,41,4
2142,30,42,4
2143,30,43,5
2144,30,44,1
2145,30,45,6
2146,30,46,1
2147,30,47,1
2148,30,48,1
2149,30,49,1
2150,30,50,4
2151,30,51,4
2152,30,52,4
2153,30,53,4
2154,30,54,4
2155,30,55,4
2156,30,56,4
2157,30,57,1
2158,30,58,4
2159,30,59,4
2160,30,60,4
2161,30,61,4
2162,30,62,1
2163,30,63,1
2164,30,64,1
2165,30,65,4
2166,30,66,4
2167,30,67,3
2168,30,68,3
2169,30,69,2
2170,31,0,2
2171,31,1,1
2172,31,2,3
2173,31,3,3
2174,31,4,4
2175,31,5,4
2176,31,6,1
2177,31,7,1
2178,31,8,1
2179,31,9,1
2180,31,10,1
2181,31,11,4
2182,31,12,4
2183,31,13,4
2184,31,14,4
2185,31,15,4
2186,31,16,4
2187,31,17,4
2188,31,18,1
2189,31,19,6
2190,31,20,4
2191,31,21,4
2192,31,22,4
2193,31,23,4
2194,31,24,4
2195,31,25,4
2196,31,26,4
2197,31,27,1
2198,31,28,4
2199,31,29,4
2200,31,30,4
2201,31,31,4
2202,31,32,1
2203,31,33,1
2204,31,34,1
2205,31,35,1
2206,31,36,4
2207,31,37,4
2208,31,38,1
2209,31,39,1
2210,31,40,1
2211,31,41,4
2212,31,42,4
2213,31,43,1
2214,31,44,1
2215,31,45,1
2216,31,46,1
2217,31,47,1
2218,31,48,1
2219,31,49,6
2220,31,50,4
2221,31,51,4
2222,31,52,4
2223,31,53,4
2224,31,54,4
2225,31,55,4
2226,31,56,4
2227,31,57,4
2228,31,58,4
2229,31,59,4
2230,31,60,4
2231,31,61,1
2232,31,62,1
2233,31,63,1
2234,31,64,1
2235,31,65,1
2236,31,66,1
2237,31,67,1
2238,31,68,3
2239,31,69,2
2240,32,0,2
2241,32,1,1
2242,32,2,3
2243,32,3,3
2244,32,4,4
2245,32,5,4
2246,32,6,3
2247,32,7,1
2248,32,8,1
2249,32,9,1
2250,32,10,1
2251,32,11,1
2252,32,12,1
2253,32,13,5
2254,32,14,4
2255,32,15,4
2256,32,16,4
2257,32,17,4
2258,32,18,4
2259,32,19,4
2260,32,20,4
2261,32,21,4
2262,32,22,4
2263,32,23,4
2264,32,24,4
2265,32,25,4
2266,32,26,4
2267,32,27,7
2268,32,28,4
2269,32,29,4
2270,32,30,4
2271,32,31,4
2272,32,32,1
2273,32,33,1
2274,32,34,1
2275,32,35,1
2276,32,36,4
2277,32,37,7
2278,32,38,1
2279,32,39,1
2280,32,40,1
2281,32,41,4
2282,32,42,4
2283,32,43,1
2284,32,44,1
2285,32,45,1
2286,32,46,1
2287,32,47,1
2288,32,48,1
2289,32,49,1
2290,32,50,4
2291,32,51,4
2292,32,52,4
2293,32,53,4
2294,32,54,4
2295,32,55,4
2296,32,56,4
2297,32,57,4
2298,32,58,4
2299,32,59,4
2300,32,60,4
2301,32,61,1
2302,32,62,1
2303,32,63,1
2304,32,64,1
2305,32,65,1
2306,32,66,6
2307,32,67,1
2308,32,68,3
2309,32,69,2
2310,33,0,2
2311,33,1,1
2312,33,2,1
2313,33,3,1
2314,33,4,1
2315,33,5,1
2316,33,6,1
2317,33,7,1
2318,33,8,4
2319,33,9,1
2320,33,10,6
2321,33,11,6
2322,33,12,1
2323,33,13,1
2324,33,14,4
2325,33,15,4
2326,33,16,4
2327,33,17,4
2328,33,18,4
2329,33,19,4
2330,33,20,4
2331,33,21,4
2332,33,22,4
2333,33,23,4
2334,33,24,4
2335,33,25,4
2336,33,26,4
2337,33,27,4
2338,33,28,7
2339,33,29,4
2340,33,30,4
2341,33,31,4
2342,33,32,1
2343,33,33,1
2344,33,34,1
2345,33,35,1
2346,33,36,4
2347,33,37,1
2348,33,38,1
2349,33,39,1
2350,33,40,7
2351,33,41,4
2352,33,42,4
2353,33,43,1
2354,33,44,5
2355,33,45,1
2356,33,46,1
2357,33,47,1
2358,33,48,1
2359,33,49,1
2360,33,50,4
2361,33,51,4
2362,33,52,4
2363,33,53,4
2364,33,54,4
2365,33,55,4
2366,33,56,5
2367,33,57,4
2368,33,58,4
2369,33,59,4
2370,33,60,4
2371,33,61,4
2372,33,62,1
2373,33,63,1
2374,33,64,1
2375,33,65,1
2376,33,66,4
2377,33,67,4
2378,33,68,1
2379,33,69,2
2380,34,0,2
2381,34,1,1
2382,34,2,3
2383,34,3,1
2384,34,4,1
2385,34,5,1
2386,34,6,4
2387,34,7,1
2388,34,8,1
2389,34,9,1
2390,34,10,4
2391,34,11,4
2392,34,12,4
2393,34,13,4
2394,34,14,4
2395,34,15,4
2396,34,16,4
2397,34,17,4
2398,34,18,4
2399,34,19,4
2400,34,20,4
2401,34,21,4
2402,34,22,4
2403,34,23,4
2404,34,24,4
2405,34,25,4
2406,34,26,4
2407,34,27,4
2408,34,28,4
2409,34,29,4
2410,34,30,4
2411,34,31,1
2412,34,32,1
2413,34,33,1
2414,34,34,1
2415,34,35,1
2416,34,36,5
2417,34,37,1
2418,34,38,1
2419,34,39,1
2420,34,40,4
2421,34,41,4
2422,34,42,4
2423,34,43,1
2424,34,44,5
2425,34,45,1
2426,34,46,1
2427,34,47,1
2428,34,48,1
2429,34,49,1
2430,34,50,6
2431,34,51,4
2432,34,52,4
2433,34,53,4
2434,34,54,4
2435,34,55,1
2436,34,56,5
2437,34,57,6
2438,34,58,4
2439,34,59,4
2440,34,60,4
2441,34,61,4
2442,34,62,1
2443,34,63,1
2444,34,64,4
2445,34,65,1
2446,34,66,4
2447,34,67,4
2448,34,68,1
2449,34,69,2
2450,35,0,2
2451,35,1,1
2452,35,2,3
2453,35,3,4
2454,35,4,4
2455,35,5,1
2456,35,6,4
2457,35,7,1
2458,35,8,1
2459,35,9,1
2460,35,10,4
2461,35,11,4
2462,35,12,4
2463,35,13,4
2464,35,14,4
2465,35,15,4
2466,35,16,4
2467,35,17,4
2468,35,18,5
2469,35,19,1
2470,35,20,1
2471,35,21,1
2472,35,22,4
2473,35,23,4
2474,35,24,4
2475,35,25,4
2476,35,26,4
2477,35,27,4
2478,35,28,1
2479,35,29,1
2480,35,30,4
2481,35,31,1
2482,35,32,1
2483,35,33,1
2484,35,34,1
2485,35,35,1
2486,35,36,5
2487,35,37,1
2488,35,38,1
2489,35,39,7
2490,35,40,4
2491,35,41,4
2492,35,42,4
2493,35,43,1
2494,35,44,1
2495,35,45,1
2496,35,46,1
2497,35,47,1
2498,35,48,1
2499,35,49,1
2500,35,50,1
2501,35,51,1
2502,35,52,5
2503,35,53,4
2504,35,54,6
2505,35,55,1
2506,35,56,5
2507,35,57,6
2508,35,58,1
2509,35,59,4
2510,35,60,4
2511,35,61,4
2512,35,62,5
2513,35,63,1
2514,35,64,4
2515,35,65,1
2516,35,66,4
2517,35,67,5
2518,35,68,1
2519,35,69,2
2520,36,0,2
2521,36,1,1
2522,36,2,3
2523,36,3,4
2524,36,4,4
2525,36,5,1
2526,36,6,4
2527,36,7,1
2528,36,8,1
2529,36,9,1
2530,36,10,6
2531,36,11,4
2532,36,12,4
2533,36,13,4
2534,36,14,4
2535,36,15,4
2536,36,16,1
2537,36,17,4
2538,36,18,4
2539,36,19,4
2540,36,20,4
2541,36,21,4
2542,36,22,4
2543,36,23,4
2544,36,24,4
2545,36,25,4
2546,36,26,4
2547,36,27,4
2548,36,28,1
2549,36,29,1
2550,36,30,4
2551,36,31,1
2552,36,32,1
2553,36,33,4
2554,36,34,1
2555,36,35,1
2556,36,36,4
2557,36,37,1
2558,36,38,1
2559,36,39,1
2560,36,40,4
2561,36,41,4
2562,36,42,4
2563,36,43,1
2564,36,44,1
2565,36,45,1
2566,36,46,1
2567,36,47,1
2568,36,48,1
2569,36,49,1
2570,36,50,1
2571,36,51,1
2572,36,52,1
2573,36,53,1
2574,36,54,6
2575,36,55,1
2576,36,56,1
2577,36,57,1
2578,36,58,5
2579,36,59,4
2580,36,60,4
2581,36,61,4
2582,36,62,1
2583,36,63,4
2584,36,64,1
2585,36,65,1
2586,36,66,1
2587,36,67,1
2588,36,68,3
2589,36,69,2
2590,37,0,2
2591,37,1,1
2592,37,2,3
2593,37,3,1
2594,37,4,1
2595,37,5,1
2596,37,6,4
2597,37,7,4
2598,37,8,1
2599,37,9,1
2600,37,10,1
2601,37,11,1
2602,37,12,4
2603,37,13,4
2604,37,14,4
2605,37,15,4
2606,37,16,4
2607,37,17,4
2608,37,18,4
2609,37,19,4
2610,37,20,4
2611,37,21,4
2612,37,22,4
2613,37,23,4
2614,37,24,4
2615,37,25,4
2616,37,26,4
2617,37,27,4
2618,37,28,4
2619,37,29,7
2620,37,30,4
2621,37,31,4
2622,37,32,4
2623,37,33,4
2624,37,34,4
2625,37,35,4
2626,37,36,1
2627,37,37,1
2628,37,38,1
2629,37,39,1
2630,37,40,4
2631,37,41,4
2632,37,42,4
2633,37,43,1
2634,37,44,1
2635,37,45,1
2636,37,46,1
2637,37,47,1
2638,37,48,1
2639,37,49,1
2640,37,50,1
2641,37,51,1
2642,37,52,1
2643,37,53,1
2644,37,54,5
2645,37,55,1
2646,37,56,1
2647,37,57,1
2648,37,58,5
2649,37,59,4
2650,37,60,4
2651,37,61,4
2652,37,62,1
2653,37,63,5
2654,37,64,1
2655,37,65,4
2656,37,66,1
2657,37,67,1
2658,37,68,1
2659,37,69,2
2660,38,0,2
2661,38,1,2
2662,38,2,3
2663,38,3,1
2664,38,4,1
2665,38,5,1
2666,38,6,1
2667,38,7,6
2668,38,8,1
2669,38,9,5
2670,38,10,4
2671,38,11,4
2672,38,12,4
2673,38,13,4
2674,38,14,1
2675,38,15,4
2676,38,16,4
2677,38,17,4
2678,38,18,4
2679,38,19,6
2680,38,20,4
2681,38,21,4
2682,38,22,4
2683,38,23,4
2684,38,24,4
2685,38,25,4
2686,38,26,4
2687,38,27,4
2688,38,28,4
2689,38,29,4
2690,38,30,4
2691,38,31,4
2692,38,32,4
2693,38,33,4
2694,38,34,4
2695,38,35,4
2696,38,36,1
2697,38,37,1
2698,38,38,1
2699,38,39,1
2700,38,40,1
2701,38,41,4
2702,38,42,4
2703,38,43,5
2704,38,44,6
2705,38,45,1
2706,38,46,1
2707,38,47,1
2708,38,48,1
2709,38,49,1
2710,38,50,1
2711,38,51,1
2712,38,52,1
2713,38,53,1
2714,38,54,5
2715,38,55,6
2716,38,56,4
2717,38,57,5
2718,38,58,4
2719,38,59,4
2720,38,60,4
2721,38,61,4
2722,38,62,4
2723,38,63,4
2724,38,64,1
2725,38,65,4
2726,38,66,1
2727,38,67,6
2728,38,68,1
2729,38,69,2
2730,39,0,2
2731,39,1,2
2732,39,2,1
2733,39,3,1
2734,39,4,1
2735,39,5,7
2736,39,6,1
2737,39,7,1
2738,39,8,4
2739,39,9,4
2740,39,10,1
2741,39,11,6
2742,39,12,5
2743,39,13,4
2744,39,14,4
2745,39,15,4
2746,39,16,4
2747,39,17,4
2748,39,18,4
2749,39,19,4
2750,39,20,4
2751,39,21,4
2752,39,22,4
2753,39,23,4
2754,39,24,4
2755,39,25,4
2756,39,26,4
2757,39,27,4
2758,39,28,4
2759,39,29,4
2760,39,30,4
2761,39,31,4
2762,39,32,4
2763,39,33,4
2764,39,34,4
2765,39,35,4
2766,39,36,1
2767,39,37,1
2768,39,38,1
2769,39,39,1
2770,39,40,1
2771,39,41,4
2772,39,42,4
2773,39,43,1
2774,39,44,4
2775,39,45,6
2776,39,46,1
2777,39,47,1
2778,39,48,1
2779,39,49,1
2780,39,50,1
2781,39,51,1
2782,39,52,5
2783,39,53,4
2784,39,54,4
2785,39,55,4
2786,39,56,4
2787,39,57,5
2788,39,58,4
2789,39,59,4
2790,39,60,4
2791,39,61,4
2792,39,62,4
2793,39,63,4
2794,39,64,1
2795,39,65,4
2796,39,66,1
2797,39,67,4
2798,39,68,1
2799,39,69,2
2800,40,0,2
2801,40,1,2
2802,40,2,1
2803,40,3,1
2804,40,4,1
2805,40,5,4
2806,40,6,1
2807,40,7,4
2808,40,8,4
2809,40,9,4
2810,40,10,4
2811,40,11,1
2812,40,12,4
2813,40,13,4
2814,40,14,4
2815,40,15,4
2816,40,16,4
2817,40,17,4
2818,40,18,4
2819,40,19,4
2820,40,20,4
2821,40,21,4
2822,40,22,4
2823,40,23,4
2824,40,24,4
2825,40,25,4
2826,40,26,7
2827,40,27,4
2828,40,28,4
2829,40,29,4
2830,40,30,4
2831,40,31,4
2832,40,32,4
2833,40,33,4
2834,40,34,4
2835,40,35,7
2836,40,36,7
2837,40,37,1
2838,40,38,1
2839,40,39,4
2840,40,40,7
2841,40,41,4
2842,40,42,4
2843,40,43,4
2844,40,44,5
2845,40,45,4
2846,40,46,4
2847,40,47,6
2848,40,48,1
2849,40,49,1
2850,40,50,1
2851,40,51,1
2852,40,52,4
2853,40,53,4
2854,40,54,4
2855,40,55,4
2856,40,56,4
2857,40,57,5
2858,40,58,4
2859,40,59,4
2860,40,60,4
2861,40,61,4
2862,40,62,4
2863,40,63,4
2864,40,64,1
2865,40,65,7
2866,40,66,1
2867,40,67,5
2868,40,68,1
2869,40,69,2
2870,41,0,2
2871,41,1,2
2872,41,2,1
2873,41,3,1
2874,41,4,1
2875,41,5,4
2876,41,6,1
2877,41,7,4
2878,41,8,1
2879,41,9,4
2880,41,10,4
2881,41,11,1
2882,41,12,1
2883,41,13,4
2884,41,14,4
2885,41,15,4
2886,41,16,1
2887,41,17,4
2888,41,18,4
2889,41,19,4
2890,41,20,4
2891,41,21,4
2892,41,22,4
2893,41,23,4
2894,41,24,4
2895,41,25,4
2896,41,26,7
2897,41,27,4
2898,41,28,4
2899,41,29,4
2900,41,30,4
2901,41,31,4
2902,41,32,4
2903,41,33,4
2904,41,34,4
2905,41,35,4
2906,41,36,4
2907,41,37,1
2908,41,38,1
2909,41,39,1
2910,41,40,4
2911,41,41,1
2912,41,42,7
2913,41,43,4
2914,41,44,1
2915,41,45,4
2916,41,46,4
2917,41,47,4
2918,41,48,1
2919,41,49,1
2920,41,50,1
2921,41,51,1
2922,41,52,6
2923,41,53,4
2924,41,54,4
2925,41,55,4
2926,41,56,4
2927,41,57,1
2928,41,58,4
2929,41,59,4
2930,41,60,4
2931,41,61,4
2932,41,62,4
2933,41,63,4
2934,41,64,7
2935,41,65,1
2936,41,66,1
2937,41,67,6
2938,41,68,4
2939,41,69,2
2940,42,0,2
2941,42,1,2
2942,42,2,7
2943,42,3,1
2944,42,4,1
2945,42,5,4
2946,42,6,1
2947,42,7,1
2948,42,8,4
2949,42,9,4
2950,42,10,4
2951,42,11,5
2952,42,12,1
2953,42,13,4
2954,42,14,4
2955,42,15,4
2956,42,16,4
2957,42,17,4
2958,42,18,4
2959,42,19,4
2960,42,20,4
2961,42,21,4
2962,42,22,4
2963,42,23,4
2964,42,24,4
2965,42,25,4
2966,42,26,4
2967,42,27,4
2968,42,28,4
2969,42,29,4
2970,42,30,4
2971,42,31,4
2972,42,32,4
2973,42,33,4
2974,42,34,4
2975,42,35,4
2976,42,36,4
2977,42,37,1
2978,42,38,1
2979,42,39,1
2980,42,40,4
2981,42,41,4
2982,42,42,1
2983,42,43,4
2984,42,44,4
2985,42,45,4
2986,42,46,4
2987,42,47,1
2988,42,48,1
2989,42,49,1
2990,42,50,1
2991,42,51,1
2992,42,52,1
2993,42,53,1
2994,42,54,4
2995,42,55,4
2996,42,56,5
2997,42,57,4
2998,42,58,4
2999,42,59,4
3000,42,60,4
3001,42,61,4
3002,42,62,4
3003,42,63,4
3004,42,64,7
3005,42,65,4
3006,42,66,1
3007,42,67,1
3008,42,68,4
3009,42,69,2
3010,43,0,2
3011,43,1,2
3012,43,2,4
3013,43,3,1
3014,43,4,1
3015,43,5,7
3016,43,6,4
3017,43,7,1
3018,43,8,1
3019,43,9,4
3020,43,10,4
3021,43,11,4
3022,43,12,4
3023,43,13,1
3024,43,14,1
3025,43,15,4
3026,43,16,4
3027,43,17,4
3028,43,18,4
3029,43,19,4
3030,43,20,4
3031,43,21,4
3032,43,22,4
3033,43,23,4
3034,43,24,4
3035,43,25,4
3036,43,26,4
3037,43,27,4
3038,43,28,4
3039,43,29,4
3040,43,30,4
3041,43,31,4
3042,43,32,4
3043,43,33,4
3044,43,34,4
3045,43,35,4
3046,43,36,4
3047,43,37,7
3048,43,38,1
3049,43,39,1
3050,43,40,4
3051,43,41,4
3052,43,42,4
3053,43,43,1
3054,43,44,4
3055,43,45,5
3056,43,46,4
3057,43,47,1
3058,43,48,1
3059,43,49,1
3060,43,50,1
3061,43,51,1
3062,43,52,6
3063,43,53,4
3064,43,54,4
3065,43,55,4
3066,43,56,4
3067,43,57,4
3068,43,58,4
3069,43,59,4
3070,43,60,4
3071,43,61,4
3072,43,62,4
3073,43,63,4
3074,43,64,1
3075,43,65,4
3076,43,66,1
3077,43,67,1
3078,43,68,4
3079,43,69,2
3080,44,0,2
3081,44,1,2
3082,44,2,4
3083,44,3,1
3084,44,4,1
3085,44,5,1
3086,44,6,4
3087,44,7,1
3088,44,8,6
3089,44,9,6
3090,44,10,4
3091,44,11,4
3092,44,12,4
3093,44,13,4
3094,44,14,4
3095,44,15,5
3096,44,16,4
3097,44,17,4
3098,44,18,4
3099,44,19,4
3100,44,20,4
3101,44,21,4
3102,44,22,4
3103,44,23,4
3104,44,24,4
3105,44,25,4
3106,44,26,4
3107,44,27,4
3108,44,28,4
3109,44,29,4
3110,44,30,4
3111,44,31,4
3112,44,32,4
3113,44,33,4
3114,44,34,4
3115,44,35,4
3116,44,36,4
3117,44,37,4
3118,44,38,7
3119,44,39,1
3120,44,40,4
3121,44,41,4
3122,44,42,5
3123,44,43,4
3124,44,44,1
3125,44,45,4
3126,44,46,5
3127,44,47,4
3128,44,48,4
3129,44,49,5
3130,44,50,1
3131,44,51,1
3132,44,52,4
3133,44,53,4
3134,44,54,4
3135,44,55,4
3136,44,56,4
3137,44,57,4
3138,44,58,4
3139,44,59,4
3140,44,60,4
3141,44,61,4
3142,44,62,4
3143,44,63,4
3144,44,64,4
3145,44,65,4
3146,44,66,1
3147,44,67,1
3148,44,68,4
3149,44,69,2
3150,45,0,2
3151,45,1,2
3152,45,2,4
3153,45,3,1
3154,45,4,1
3155,45,5,1
3156,45,6,4
3157,45,7,4
3158,45,8,4
3159,45,9,4
3160,45,10,4
3161,45,11,4
3162,45,12,4
3163,45,13,4
3164,45,14,4
3165,45,15,4
3166,45,16,5
3167,45,17,4
3168,45,18,4
3169,45,19,4
3170,45,20,4
3171,45,21,4
3172,45,22,4
3173,45,23,4
3174,45,24,4
3175,45,25,4
3176,45,26,4
3177,45,27,4
3178,45,28,4
3179,45,29,4
3180,45,30,4
3181,45,31,4
3182,45,32,4
3183,45,33,4
3184,45,34,4
3185,45,35,4
3186,45,36,4
3187,45,37,4
3188,45,38,1
3189,45,39,1
3190,45,40,7
3191,45,41,4
3192,45,42,1
3193,45,43,4
3194,45,44,1
3195,45,45,4
3196,45,46,1
3197,45,47,5
3198,45,48,5
3199,45,49,1
3200,45,50,1
3201,45,51,1
3202,45,52,4
3203,45,53,4
3204,45,54,4
3205,45,55,4
3206,45,56,4
3207,45,57,4
3208,45,58,4
3209,45,59,4
3210,45,60,4
3211,45,61,4
3212,45,62,4
3213,45,63,4
3214,45,64,1
