,R,G,B,i,j,cluster
0,4,4,4,0,0,2
1,3,3,3,0,1,2
2,5,5,5,0,2,2
3,5,5,5,0,3,2
4,5,5,5,0,4,2
5,3,3,3,0,5,2
6,4,4,4,0,6,2
7,4,4,4,0,7,2
8,6,6,6,0,8,2
9,3,3,3,0,9,2
10,3,3,3,0,10,2
11,4,4,4,0,11,2
12,4,4,4,0,12,2
13,5,5,5,0,13,2
14,5,5,5,0,14,2
15,4,4,4,0,15,2
16,4,4,4,0,16,2
17,4,4,4,0,17,2
18,4,4,4,0,18,2
19,3,3,3,0,19,2
20,4,4,4,0,20,2
21,4,4,4,0,21,2
22,5,5,5,0,22,2
23,3,3,3,0,23,2
24,3,3,3,0,24,2
25,4,4,4,0,25,2
26,4,4,4,0,26,2
27,5,5,5,0,27,2
28,4,4,4,0,28,2
29,4,4,4,0,29,2
30,4,4,4,0,30,2
31,5,5,5,0,31,2
32,5,5,5,0,32,2
33,4,4,4,0,33,2
34,4,4,4,0,34,2
35,4,4,4,0,35,2
36,4,4,4,0,36,2
37,5,5,5,0,37,2
38,4,4,4,0,38,2
39,4,4,4,0,39,2
40,4,4,4,0,40,2
41,3,3,3,0,41,2
42,3,3,3,0,42,2
43,3,3,3,0,43,2
44,4,4,4,0,44,2
45,5,5,5,0,45,2
46,4,4,4,0,46,2
47,3,3,3,0,47,2
48,4,4,4,0,48,2
49,3,3,3,0,49,2
50,4,4,4,0,50,2
51,5,5,5,0,51,2
52,4,4,4,0,52,2
53,4,4,4,0,53,2
54,5,5,5,0,54,2
55,4,4,4,0,55,2
56,4,4,4,0,56,2
57,5,5,5,0,57,2
58,3,3,3,0,58,2
59,4,4,4,0,59,2
60,4,4,4,0,60,2
61,3,3,3,0,61,2
62,4,4,4,0,62,2
63,5,5,5,0,63,2
64,3,3,3,0,64,2
65,3,3,3,0,65,2
66,4,4,4,0,66,2
67,3,3,3,0,67,2
68,3,3,3,0,68,2
69,4,4,4,0,69,2
70,5,5,5,0,70,2
71,3,3,3,0,71,2
72,4,4,4,0,72,2
73,6,6,6,0,73,2
74,5,5,5,0,74,2
75,5,5,5,0,75,2
76,4,4,4,0,76,2
77,4,4,4,0,77,2
78,4,4,4,0,78,2
79,3,3,3,0,79,2
80,3,3,3,0,80,2
81,3,3,3,0,81,2
82,4,4,4,0,82,2
83,4,4,4,0,83,2
84,4,4,4,0,84,2
85,4,4,4,0,85,2
86,3,3,3,0,86,2
87,3,3,3,0,87,2
88,6,6,6,0,88,2
89,4,4,4,0,89,2
90,6,6,6,0,90,2
91,4,4,4,0,91,2
92,5,5,5,0,92,2
93,4,4,4,0,93,2
94,4,4,4,0,94,2
95,4,4,4,0,95,2
96,3,3,3,0,96,2
97,3,3,3,0,97,2
98,2,2,2,0,98,2
99,3,3,3,0,99,2
100,3,3,3,1,0,2
101,4,4,4,1,1,2
102,5,5,5,1,2,2
103,4,4,4,1,3,2
104,5,5,5,1,4,2
105,4,4,4,1,5,2
106,3,3,3,1,6,2
107,5,5,5,1,7,2
108,4,4,4,1,8,2
109,4,4,4,1,9,2
110,3,3,3,1,10,2
111,5,5,5,1,11,2
112,6,6,6,1,12,2
113,5,5,5,1,13,2
114,4,4,4,1,14,2
115,5,5,5,1,15,2
116,5,5,5,1,16,2
117,5,5,5,1,17,2
118,6,6,6,1,18,2
119,4,4,4,1,19,2
120,4,4,4,1,20,2
121,5,5,5,1,21,2
122,4,4,4,1,22,2
123,2,2,2,1,23,2
